sample_id,truth_component_rank,truth_component_voxels,recovered_voxels,recall,candidate_id,retrospective_only,used_for_ranking
271,3,383,328,0.856396866840731,candidate_000271,True,False
271,4,367,0,0.0,candidate_000271,True,False
271,5,217,173,0.7972350230414746,candidate_000271,True,False
272,1,463,311,0.67170626349892,candidate_000272,True,False
272,2,397,199,0.5012594458438288,candidate_000272,True,False
272,3,383,350,0.9138381201044387,candidate_000272,True,False
272,4,367,4,0.010899182561307902,candidate_000272,True,False
272,5,217,74,0.34101382488479265,candidate_000272,True,False
273,1,463,463,1.0,candidate_000273,True,False
273,2,397,0,0.0,candidate_000273,True,False
273,3,383,328,0.856396866840731,candidate_000273,True,False
273,4,367,0,0.0,candidate_000273,True,False
273,5,217,175,0.8064516129032258,candidate_000273,True,False
274,1,463,410,0.8855291576673866,candidate_000274,True,False
274,2,397,0,0.0,candidate_000274,True,False
274,3,383,343,0.8955613577023499,candidate_000274,True,False
274,4,367,1,0.0027247956403269754,candidate_000274,True,False
274,5,217,121,0.5576036866359447,candidate_000274,True,False
275,1,463,275,0.593952483801296,candidate_000275,True,False
275,2,397,0,0.0,candidate_000275,True,False
275,3,383,383,1.0,candidate_000275,True,False
275,4,367,43,0.11716621253405994,candidate_000275,True,False
275,5,217,210,0.967741935483871,candidate_000275,True,False
276,1,463,456,0.9848812095032398,candidate_000276,True,False
276,2,397,38,0.09571788413098237,candidate_000276,True,False
276,3,383,375,0.97911227154047,candidate_000276,True,False
276,4,367,0,0.0,candidate_000276,True,False
276,5,217,215,0.9907834101382489,candidate_000276,True,False
277,1,463,418,0.9028077753779697,candidate_000277,True,False
277,2,397,0,0.0,candidate_000277,True,False
277,3,383,281,0.7336814621409922,candidate_000277,True,False
277,4,367,20,0.05449591280653951,candidate_000277,True,False
277,5,217,186,0.8571428571428571,candidate_000277,True,False
278,1,463,423,0.9136069114470843,candidate_000278,True,False
278,2,397,0,0.0,candidate_000278,True,False
278,3,383,328,0.856396866840731,candidate_000278,True,False
278,4,367,37,0.1008174386920981,candidate_000278,True,False
278,5,217,204,0.9400921658986175,candidate_000278,True,False
279,1,463,369,0.796976241900648,candidate_000279,True,False
279,2,397,0,0.0,candidate_000279,True,False
279,3,383,340,0.8877284595300261,candidate_000279,True,False
279,4,367,167,0.4550408719346049,candidate_000279,True,False
279,5,217,162,0.7465437788018433,candidate_000279,True,False
280,1,463,447,0.9654427645788337,candidate_000280,True,False
280,2,397,4,0.010075566750629723,candidate_000280,True,False
280,3,383,270,0.7049608355091384,candidate_000280,True,False
280,4,367,0,0.0,candidate_000280,True,False
280,5,217,183,0.8433179723502304,candidate_000280,True,False
281,1,463,363,0.7840172786177105,candidate_000281,True,False
281,2,397,0,0.0,candidate_000281,True,False
281,3,383,238,0.6214099216710183,candidate_000281,True,False
281,4,367,251,0.6839237057220708,candidate_000281,True,False
281,5,217,118,0.543778801843318,candidate_000281,True,False
282,1,463,393,0.8488120950323974,candidate_000282,True,False
282,2,397,0,0.0,candidate_000282,True,False
282,3,383,253,0.660574412532637,candidate_000282,True,False
282,4,367,0,0.0,candidate_000282,True,False
282,5,217,114,0.5253456221198156,candidate_000282,True,False
283,1,463,394,0.8509719222462203,candidate_000283,True,False
283,2,397,0,0.0,candidate_000283,True,False
283,3,383,353,0.9216710182767625,candidate_000283,True,False
283,4,367,2,0.005449591280653951,candidate_000283,True,False
283,5,217,50,0.2304147465437788,candidate_000283,True,False
284,1,463,415,0.896328293736501,candidate_000284,True,False
284,2,397,0,0.0,candidate_000284,True,False
284,3,383,341,0.8903394255874674,candidate_000284,True,False
284,4,367,41,0.11171662125340599,candidate_000284,True,False
284,5,217,211,0.9723502304147466,candidate_000284,True,False
285,1,463,412,0.8898488120950324,candidate_000285,True,False
285,2,397,1,0.0025188916876574307,candidate_000285,True,False
285,3,383,369,0.9634464751958225,candidate_000285,True,False
285,4,367,33,0.08991825613079019,candidate_000285,True,False
285,5,217,199,0.9170506912442397,candidate_000285,True,False
286,1,463,444,0.958963282937365,candidate_000286,True,False
286,2,397,23,0.05793450881612091,candidate_000286,True,False
286,3,383,377,0.9843342036553525,candidate_000286,True,False
286,4,367,0,0.0,candidate_000286,True,False
286,5,217,210,0.967741935483871,candidate_000286,True,False
287,1,463,448,0.9676025917926566,candidate_000287,True,False
287,2,397,38,0.09571788413098237,candidate_000287,True,False
287,3,383,328,0.856396866840731,candidate_000287,True,False
287,4,367,0,0.0,candidate_000287,True,False
287,5,217,114,0.5253456221198156,candidate_000287,True,False
288,1,463,462,0.9978401727861771,candidate_000288,True,False
288,2,397,3,0.007556675062972292,candidate_000288,True,False
288,3,383,377,0.9843342036553525,candidate_000288,True,False
288,4,367,14,0.03814713896457766,candidate_000288,True,False
288,5,217,178,0.8202764976958525,candidate_000288,True,False
289,1,463,459,0.9913606911447084,candidate_000289,True,False
289,2,397,10,0.02518891687657431,candidate_000289,True,False
289,3,383,279,0.7284595300261096,candidate_000289,True,False
289,4,367,56,0.15258855585831063,candidate_000289,True,False
289,5,217,216,0.9953917050691244,candidate_000289,True,False
290,1,463,427,0.9222462203023758,candidate_000290,True,False
290,2,397,101,0.25440806045340053,candidate_000290,True,False
290,3,383,381,0.9947780678851175,candidate_000290,True,False
290,4,367,93,0.25340599455040874,candidate_000290,True,False
290,5,217,160,0.7373271889400922,candidate_000290,True,False
291,1,463,463,1.0,candidate_000291,True,False
291,2,397,15,0.037783375314861464,candidate_000291,True,False
291,3,383,363,0.9477806788511749,candidate_000291,True,False
291,4,367,0,0.0,candidate_000291,True,False
291,5,217,131,0.6036866359447005,candidate_000291,True,False
292,1,463,440,0.9503239740820735,candidate_000292,True,False
292,2,397,75,0.1889168765743073,candidate_000292,True,False
292,3,383,307,0.8015665796344648,candidate_000292,True,False
292,4,367,31,0.08446866485013624,candidate_000292,True,False
292,5,217,193,0.8894009216589862,candidate_000292,True,False
293,1,463,434,0.937365010799136,candidate_000293,True,False
293,2,397,0,0.0,candidate_000293,True,False
293,3,383,121,0.31592689295039167,candidate_000293,True,False
293,4,367,2,0.005449591280653951,candidate_000293,True,False
293,5,217,108,0.4976958525345622,candidate_000293,True,False
294,1,463,418,0.9028077753779697,candidate_000294,True,False
294,2,397,0,0.0,candidate_000294,True,False
294,3,383,360,0.9399477806788512,candidate_000294,True,False
294,4,367,0,0.0,candidate_000294,True,False
294,5,217,123,0.5668202764976958,candidate_000294,True,False
295,1,463,456,0.9848812095032398,candidate_000295,True,False
295,2,397,0,0.0,candidate_000295,True,False
295,3,383,97,0.25326370757180156,candidate_000295,True,False
295,4,367,0,0.0,candidate_000295,True,False
295,5,217,133,0.6129032258064516,candidate_000295,True,False
296,1,463,400,0.8639308855291576,candidate_000296,True,False
296,2,397,0,0.0,candidate_000296,True,False
296,3,383,323,0.8433420365535248,candidate_000296,True,False
296,4,367,0,0.0,candidate_000296,True,False
296,5,217,87,0.4009216589861751,candidate_000296,True,False
297,1,463,403,0.8704103671706264,candidate_000297,True,False
297,2,397,0,0.0,candidate_000297,True,False
297,3,383,379,0.9895561357702349,candidate_000297,True,False
297,4,367,0,0.0,candidate_000297,True,False
297,5,217,215,0.9907834101382489,candidate_000297,True,False
298,1,463,460,0.9935205183585313,candidate_000298,True,False
298,2,397,0,0.0,candidate_000298,True,False
298,3,383,378,0.9869451697127938,candidate_000298,True,False
298,4,367,0,0.0,candidate_000298,True,False
298,5,217,149,0.6866359447004609,candidate_000298,True,False
299,1,463,461,0.9956803455723542,candidate_000299,True,False
299,2,397,0,0.0,candidate_000299,True,False
299,3,383,351,0.9164490861618799,candidate_000299,True,False
299,4,367,0,0.0,candidate_000299,True,False
299,5,217,205,0.9447004608294931,candidate_000299,True,False
300,1,463,438,0.9460043196544277,candidate_000300,True,False
300,2,397,33,0.08312342569269521,candidate_000300,True,False
300,3,383,226,0.5900783289817232,candidate_000300,True,False
300,4,367,51,0.13896457765667575,candidate_000300,True,False
300,5,217,175,0.8064516129032258,candidate_000300,True,False
301,1,463,423,0.9136069114470843,candidate_000301,True,False
301,2,397,0,0.0,candidate_000301,True,False
301,3,383,320,0.835509138381201,candidate_000301,True,False
301,4,367,0,0.0,candidate_000301,True,False
301,5,217,90,0.4147465437788018,candidate_000301,True,False
302,1,463,287,0.6198704103671706,candidate_000302,True,False
302,2,397,73,0.18387909319899245,candidate_000302,True,False
302,3,383,246,0.6422976501305483,candidate_000302,True,False
302,4,367,56,0.15258855585831063,candidate_000302,True,False
302,5,217,51,0.2350230414746544,candidate_000302,True,False
303,1,463,401,0.8660907127429806,candidate_000303,True,False
303,2,397,1,0.0025188916876574307,candidate_000303,True,False
303,3,383,347,0.9060052219321149,candidate_000303,True,False
303,4,367,17,0.04632152588555858,candidate_000303,True,False
303,5,217,164,0.7557603686635944,candidate_000303,True,False
304,1,463,461,0.9956803455723542,candidate_000304,True,False
304,2,397,331,0.8337531486146096,candidate_000304,True,False
304,3,383,343,0.8955613577023499,candidate_000304,True,False
304,4,367,144,0.3923705722070845,candidate_000304,True,False
304,5,217,217,1.0,candidate_000304,True,False
305,1,463,421,0.9092872570194385,candidate_000305,True,False
305,2,397,0,0.0,candidate_000305,True,False
305,3,383,321,0.8381201044386423,candidate_000305,True,False
305,4,367,41,0.11171662125340599,candidate_000305,True,False
305,5,217,192,0.8847926267281107,candidate_000305,True,False
306,1,463,456,0.9848812095032398,candidate_000306,True,False
306,2,397,0,0.0,candidate_000306,True,False
306,3,383,375,0.97911227154047,candidate_000306,True,False
306,4,367,0,0.0,candidate_000306,True,False
306,5,217,117,0.5391705069124424,candidate_000306,True,False
307,1,463,460,0.9935205183585313,candidate_000307,True,False
307,2,397,171,0.43073047858942065,candidate_000307,True,False
307,3,383,344,0.8981723237597912,candidate_000307,True,False
307,4,367,0,0.0,candidate_000307,True,False
307,5,217,174,0.8018433179723502,candidate_000307,True,False
308,1,463,424,0.9157667386609071,candidate_000308,True,False
308,2,397,15,0.037783375314861464,candidate_000308,True,False
308,3,383,320,0.835509138381201,candidate_000308,True,False
308,4,367,75,0.20435967302452315,candidate_000308,True,False
308,5,217,212,0.9769585253456221,candidate_000308,True,False
309,1,463,459,0.9913606911447084,candidate_000309,True,False
309,2,397,60,0.15113350125944586,candidate_000309,True,False
309,3,383,248,0.6475195822454308,candidate_000309,True,False
309,4,367,110,0.2997275204359673,candidate_000309,True,False
309,5,217,213,0.9815668202764977,candidate_000309,True,False
310,1,463,352,0.7602591792656588,candidate_000310,True,False
310,2,397,0,0.0,candidate_000310,True,False
310,3,383,284,0.741514360313316,candidate_000310,True,False
310,4,367,133,0.36239782016348776,candidate_000310,True,False
310,5,217,194,0.8940092165898618,candidate_000310,True,False
311,1,463,463,1.0,candidate_000311,True,False
311,2,397,0,0.0,candidate_000311,True,False
311,3,383,355,0.9268929503916449,candidate_000311,True,False
311,4,367,73,0.1989100817438692,candidate_000311,True,False
311,5,217,140,0.6451612903225806,candidate_000311,True,False
312,1,463,446,0.9632829373650108,candidate_000312,True,False
312,2,397,0,0.0,candidate_000312,True,False
312,3,383,122,0.3185378590078329,candidate_000312,True,False
312,4,367,107,0.29155313351498635,candidate_000312,True,False
312,5,217,188,0.8663594470046083,candidate_000312,True,False
313,1,463,388,0.838012958963283,candidate_000313,True,False
313,2,397,0,0.0,candidate_000313,True,False
313,3,383,351,0.9164490861618799,candidate_000313,True,False
313,4,367,0,0.0,candidate_000313,True,False
313,5,217,111,0.511520737327189,candidate_000313,True,False
314,1,463,450,0.9719222462203023,candidate_000314,True,False
314,2,397,191,0.4811083123425693,candidate_000314,True,False
314,3,383,354,0.9242819843342036,candidate_000314,True,False
314,4,367,25,0.0681198910081744,candidate_000314,True,False
314,5,217,209,0.9631336405529954,candidate_000314,True,False
315,1,463,459,0.9913606911447084,candidate_000315,True,False
315,2,397,0,0.0,candidate_000315,True,False
315,3,383,224,0.5848563968668408,candidate_000315,True,False
315,4,367,4,0.010899182561307902,candidate_000315,True,False
315,5,217,217,1.0,candidate_000315,True,False
316,1,463,322,0.6954643628509719,candidate_000316,True,False
316,2,397,0,0.0,candidate_000316,True,False
316,3,383,359,0.9373368146214099,candidate_000316,True,False
316,4,367,16,0.043596730245231606,candidate_000316,True,False
316,5,217,146,0.6728110599078341,candidate_000316,True,False
317,1,463,371,0.8012958963282938,candidate_000317,True,False
317,2,397,0,0.0,candidate_000317,True,False
317,3,383,370,0.9660574412532638,candidate_000317,True,False
317,4,367,0,0.0,candidate_000317,True,False
317,5,217,146,0.6728110599078341,candidate_000317,True,False
318,1,463,458,0.9892008639308856,candidate_000318,True,False
318,2,397,0,0.0,candidate_000318,True,False
318,3,383,324,0.8459530026109661,candidate_000318,True,False
318,4,367,53,0.1444141689373297,candidate_000318,True,False
318,5,217,155,0.7142857142857143,candidate_000318,True,False
319,1,463,434,0.937365010799136,candidate_000319,True,False
319,2,397,0,0.0,candidate_000319,True,False
319,3,383,311,0.8120104438642297,candidate_000319,True,False
319,4,367,0,0.0,candidate_000319,True,False
319,5,217,147,0.6774193548387096,candidate_000319,True,False
320,1,463,375,0.8099352051835853,candidate_000320,True,False
320,2,397,37,0.09319899244332494,candidate_000320,True,False
320,3,383,208,0.5430809399477807,candidate_000320,True,False
320,4,367,25,0.0681198910081744,candidate_000320,True,False
320,5,217,98,0.45161290322580644,candidate_000320,True,False
321,1,463,387,0.8358531317494601,candidate_000321,True,False
321,2,397,85,0.2141057934508816,candidate_000321,True,False
321,3,383,267,0.6971279373368147,candidate_000321,True,False
321,4,367,94,0.2561307901907357,candidate_000321,True,False
321,5,217,204,0.9400921658986175,candidate_000321,True,False
322,1,463,334,0.7213822894168467,candidate_000322,True,False
322,2,397,74,0.18639798488664988,candidate_000322,True,False
322,3,383,363,0.9477806788511749,candidate_000322,True,False
322,4,367,37,0.1008174386920981,candidate_000322,True,False
322,5,217,198,0.9124423963133641,candidate_000322,True,False
323,1,463,376,0.8120950323974082,candidate_000323,True,False
323,2,397,0,0.0,candidate_000323,True,False
323,3,383,380,0.9921671018276762,candidate_000323,True,False
323,4,367,43,0.11716621253405994,candidate_000323,True,False
323,5,217,207,0.9539170506912442,candidate_000323,True,False
324,1,463,442,0.9546436285097192,candidate_000324,True,False
324,2,397,0,0.0,candidate_000324,True,False
324,3,383,338,0.8825065274151436,candidate_000324,True,False
324,4,367,4,0.010899182561307902,candidate_000324,True,False
324,5,217,217,1.0,candidate_000324,True,False
325,1,463,396,0.8552915766738661,candidate_000325,True,False
325,2,397,0,0.0,candidate_000325,True,False
325,3,383,363,0.9477806788511749,candidate_000325,True,False
325,4,367,38,0.10354223433242507,candidate_000325,True,False
325,5,217,211,0.9723502304147466,candidate_000325,True,False
326,1,463,442,0.9546436285097192,candidate_000326,True,False
326,2,397,5,0.012594458438287154,candidate_000326,True,False
326,3,383,382,0.9973890339425587,candidate_000326,True,False
326,4,367,114,0.3106267029972752,candidate_000326,True,False
326,5,217,213,0.9815668202764977,candidate_000326,True,False
327,1,463,457,0.9870410367170627,candidate_000327,True,False
327,2,397,150,0.3778337531486146,candidate_000327,True,False
327,3,383,374,0.9765013054830287,candidate_000327,True,False
327,4,367,157,0.42779291553133514,candidate_000327,True,False
327,5,217,172,0.7926267281105991,candidate_000327,True,False
328,1,463,462,0.9978401727861771,candidate_000328,True,False
328,2,397,18,0.04534005037783375,candidate_000328,True,False
328,3,383,382,0.9973890339425587,candidate_000328,True,False
328,4,367,150,0.4087193460490463,candidate_000328,True,False
328,5,217,173,0.7972350230414746,candidate_000328,True,False
329,1,463,460,0.9935205183585313,candidate_000329,True,False
329,2,397,0,0.0,candidate_000329,True,False
329,3,383,329,0.8590078328981723,candidate_000329,True,False
329,4,367,0,0.0,candidate_000329,True,False
329,5,217,205,0.9447004608294931,candidate_000329,True,False
330,1,463,452,0.9762419006479481,candidate_000330,True,False
330,2,397,24,0.060453400503778336,candidate_000330,True,False
330,3,383,346,0.9033942558746736,candidate_000330,True,False
330,4,367,68,0.18528610354223432,candidate_000330,True,False
330,5,217,112,0.5161290322580645,candidate_000330,True,False
331,1,463,458,0.9892008639308856,candidate_000331,True,False
331,2,397,167,0.42065491183879095,candidate_000331,True,False
331,3,383,373,0.9738903394255874,candidate_000331,True,False
331,4,367,0,0.0,candidate_000331,True,False
331,5,217,172,0.7926267281105991,candidate_000331,True,False
332,1,463,448,0.9676025917926566,candidate_000332,True,False
332,2,397,23,0.05793450881612091,candidate_000332,True,False
332,3,383,364,0.9503916449086162,candidate_000332,True,False
332,4,367,0,0.0,candidate_000332,True,False
332,5,217,213,0.9815668202764977,candidate_000332,True,False
333,1,463,408,0.8812095032397408,candidate_000333,True,False
333,2,397,0,0.0,candidate_000333,True,False
333,3,383,383,1.0,candidate_000333,True,False
333,4,367,0,0.0,candidate_000333,True,False
333,5,217,208,0.9585253456221198,candidate_000333,True,False
334,1,463,400,0.8639308855291576,candidate_000334,True,False
334,2,397,0,0.0,candidate_000334,True,False
334,3,383,359,0.9373368146214099,candidate_000334,True,False
334,4,367,87,0.23705722070844687,candidate_000334,True,False
334,5,217,24,0.11059907834101383,candidate_000334,True,False
335,1,463,425,0.91792656587473,candidate_000335,True,False
335,2,397,0,0.0,candidate_000335,True,False
335,3,383,315,0.8224543080939948,candidate_000335,True,False
335,4,367,16,0.043596730245231606,candidate_000335,True,False
335,5,217,188,0.8663594470046083,candidate_000335,True,False
336,1,463,422,0.9114470842332614,candidate_000336,True,False
336,2,397,0,0.0,candidate_000336,True,False
336,3,383,383,1.0,candidate_000336,True,False
336,4,367,23,0.06267029972752043,candidate_000336,True,False
336,5,217,189,0.8709677419354839,candidate_000336,True,False
337,1,463,361,0.7796976241900648,candidate_000337,True,False
337,2,397,0,0.0,candidate_000337,True,False
337,3,383,348,0.9086161879895561,candidate_000337,True,False
337,4,367,0,0.0,candidate_000337,True,False
337,5,217,190,0.8755760368663594,candidate_000337,True,False
338,1,463,454,0.980561555075594,candidate_000338,True,False
338,2,397,32,0.08060453400503778,candidate_000338,True,False
338,3,383,383,1.0,candidate_000338,True,False
338,4,367,122,0.33242506811989103,candidate_000338,True,False
338,5,217,212,0.9769585253456221,candidate_000338,True,False
339,1,463,427,0.9222462203023758,candidate_000339,True,False
339,2,397,117,0.2947103274559194,candidate_000339,True,False
339,3,383,364,0.9503916449086162,candidate_000339,True,False
339,4,367,10,0.027247956403269755,candidate_000339,True,False
339,5,217,161,0.7419354838709677,candidate_000339,True,False
340,1,463,438,0.9460043196544277,candidate_000340,True,False
340,2,397,0,0.0,candidate_000340,True,False
340,3,383,336,0.8772845953002611,candidate_000340,True,False
340,4,367,0,0.0,candidate_000340,True,False
340,5,217,155,0.7142857142857143,candidate_000340,True,False
341,1,463,426,0.9200863930885529,candidate_000341,True,False
341,2,397,0,0.0,candidate_000341,True,False
341,3,383,291,0.7597911227154047,candidate_000341,True,False
341,4,367,19,0.051771117166212535,candidate_000341,True,False
341,5,217,217,1.0,candidate_000341,True,False
342,1,463,178,0.38444924406047515,candidate_000342,True,False
342,2,397,0,0.0,candidate_000342,True,False
342,3,383,285,0.7441253263707572,candidate_000342,True,False
342,4,367,0,0.0,candidate_000342,True,False
342,5,217,161,0.7419354838709677,candidate_000342,True,False
343,1,463,449,0.9697624190064795,candidate_000343,True,False
343,2,397,0,0.0,candidate_000343,True,False
343,3,383,296,0.7728459530026109,candidate_000343,True,False
343,4,367,0,0.0,candidate_000343,True,False
343,5,217,152,0.7004608294930875,candidate_000343,True,False
344,1,463,463,1.0,candidate_000344,True,False
344,2,397,2,0.005037783375314861,candidate_000344,True,False
344,3,383,343,0.8955613577023499,candidate_000344,True,False
344,4,367,120,0.32697547683923706,candidate_000344,True,False
344,5,217,154,0.7096774193548387,candidate_000344,True,False
345,1,463,462,0.9978401727861771,candidate_000345,True,False
345,2,397,50,0.12594458438287154,candidate_000345,True,False
345,3,383,304,0.793733681462141,candidate_000345,True,False
345,4,367,45,0.1226158038147139,candidate_000345,True,False
345,5,217,144,0.663594470046083,candidate_000345,True,False
346,1,463,454,0.980561555075594,candidate_000346,True,False
346,2,397,13,0.0327455919395466,candidate_000346,True,False
346,3,383,313,0.8172323759791122,candidate_000346,True,False
346,4,367,106,0.2888283378746594,candidate_000346,True,False
346,5,217,129,0.5944700460829493,candidate_000346,True,False
347,1,463,419,0.9049676025917927,candidate_000347,True,False
347,2,397,1,0.0025188916876574307,candidate_000347,True,False
347,3,383,289,0.7545691906005222,candidate_000347,True,False
347,4,367,72,0.19618528610354224,candidate_000347,True,False
347,5,217,152,0.7004608294930875,candidate_000347,True,False
348,1,463,422,0.9114470842332614,candidate_000348,True,False
348,2,397,0,0.0,candidate_000348,True,False
348,3,383,315,0.8224543080939948,candidate_000348,True,False
348,4,367,42,0.11444141689373297,candidate_000348,True,False
348,5,217,148,0.6820276497695853,candidate_000348,True,False
349,1,463,460,0.9935205183585313,candidate_000349,True,False
349,2,397,47,0.11838790931989925,candidate_000349,True,False
349,3,383,373,0.9738903394255874,candidate_000349,True,False
349,4,367,8,0.021798365122615803,candidate_000349,True,False
349,5,217,114,0.5253456221198156,candidate_000349,True,False
350,1,463,298,0.6436285097192225,candidate_000350,True,False
350,2,397,31,0.07808564231738035,candidate_000350,True,False
350,3,383,240,0.6266318537859008,candidate_000350,True,False
350,4,367,190,0.5177111716621253,candidate_000350,True,False
350,5,217,73,0.33640552995391704,candidate_000350,True,False
351,1,463,423,0.9136069114470843,candidate_000351,True,False
351,2,397,172,0.4332493702770781,candidate_000351,True,False
351,3,383,307,0.8015665796344648,candidate_000351,True,False
351,4,367,0,0.0,candidate_000351,True,False
351,5,217,150,0.6912442396313364,candidate_000351,True,False
352,1,463,442,0.9546436285097192,candidate_000352,True,False
352,2,397,5,0.012594458438287154,candidate_000352,True,False
352,3,383,306,0.7989556135770235,candidate_000352,True,False
352,4,367,0,0.0,candidate_000352,True,False
352,5,217,178,0.8202764976958525,candidate_000352,True,False
353,1,463,419,0.9049676025917927,candidate_000353,True,False
353,2,397,0,0.0,candidate_000353,True,False
353,3,383,259,0.6762402088772846,candidate_000353,True,False
353,4,367,14,0.03814713896457766,candidate_000353,True,False
353,5,217,126,0.5806451612903226,candidate_000353,True,False
354,1,463,233,0.5032397408207343,candidate_000354,True,False
354,2,397,4,0.010075566750629723,candidate_000354,True,False
354,3,383,253,0.660574412532637,candidate_000354,True,False
354,4,367,2,0.005449591280653951,candidate_000354,True,False
354,5,217,189,0.8709677419354839,candidate_000354,True,False
355,1,463,433,0.9352051835853131,candidate_000355,True,False
355,2,397,220,0.5541561712846348,candidate_000355,True,False
355,3,383,322,0.8407310704960835,candidate_000355,True,False
355,4,367,15,0.04087193460490463,candidate_000355,True,False
355,5,217,165,0.7603686635944701,candidate_000355,True,False
356,1,463,387,0.8358531317494601,candidate_000356,True,False
356,2,397,78,0.1964735516372796,candidate_000356,True,False
356,3,383,329,0.8590078328981723,candidate_000356,True,False
356,4,367,9,0.02452316076294278,candidate_000356,True,False
356,5,217,193,0.8894009216589862,candidate_000356,True,False
357,1,463,133,0.28725701943844495,candidate_000357,True,False
357,2,397,67,0.16876574307304787,candidate_000357,True,False
357,3,383,377,0.9843342036553525,candidate_000357,True,False
357,4,367,15,0.04087193460490463,candidate_000357,True,False
357,5,217,169,0.7788018433179723,candidate_000357,True,False
358,1,463,434,0.937365010799136,candidate_000358,True,False
358,2,397,0,0.0,candidate_000358,True,False
358,3,383,350,0.9138381201044387,candidate_000358,True,False
358,4,367,1,0.0027247956403269754,candidate_000358,True,False
358,5,217,203,0.9354838709677419,candidate_000358,True,False
359,1,463,395,0.8531317494600432,candidate_000359,True,False
359,2,397,0,0.0,candidate_000359,True,False
359,3,383,310,0.8093994778067886,candidate_000359,True,False
359,4,367,48,0.1307901907356948,candidate_000359,True,False
359,5,217,214,0.9861751152073732,candidate_000359,True,False
360,1,463,431,0.9308855291576674,candidate_000360,True,False
360,2,397,3,0.007556675062972292,candidate_000360,True,False
360,3,383,199,0.5195822454308094,candidate_000360,True,False
360,4,367,0,0.0,candidate_000360,True,False
360,5,217,124,0.5714285714285714,candidate_000360,True,False
361,1,463,455,0.9827213822894169,candidate_000361,True,False
361,2,397,0,0.0,candidate_000361,True,False
361,3,383,357,0.9321148825065274,candidate_000361,True,False
361,4,367,0,0.0,candidate_000361,True,False
361,5,217,168,0.7741935483870968,candidate_000361,True,False
362,1,463,440,0.9503239740820735,candidate_000362,True,False
362,2,397,111,0.2795969773299748,candidate_000362,True,False
362,3,383,332,0.8668407310704961,candidate_000362,True,False
362,4,367,0,0.0,candidate_000362,True,False
362,5,217,210,0.967741935483871,candidate_000362,True,False
363,1,463,433,0.9352051835853131,candidate_000363,True,False
363,2,397,52,0.1309823677581864,candidate_000363,True,False
363,3,383,264,0.6892950391644909,candidate_000363,True,False
363,4,367,72,0.19618528610354224,candidate_000363,True,False
363,5,217,196,0.9032258064516129,candidate_000363,True,False
364,1,463,452,0.9762419006479481,candidate_000364,True,False
364,2,397,99,0.24937027707808565,candidate_000364,True,False
364,3,383,383,1.0,candidate_000364,True,False
364,4,367,70,0.1907356948228883,candidate_000364,True,False
364,5,217,164,0.7557603686635944,candidate_000364,True,False
365,1,463,425,0.91792656587473,candidate_000365,True,False
365,2,397,0,0.0,candidate_000365,True,False
365,3,383,336,0.8772845953002611,candidate_000365,True,False
365,4,367,66,0.17983651226158037,candidate_000365,True,False
365,5,217,26,0.11981566820276497,candidate_000365,True,False
366,1,463,410,0.8855291576673866,candidate_000366,True,False
366,2,397,65,0.163727959697733,candidate_000366,True,False
366,3,383,84,0.2193211488250653,candidate_000366,True,False
366,4,367,215,0.5858310626702997,candidate_000366,True,False
366,5,217,124,0.5714285714285714,candidate_000366,True,False
367,1,463,454,0.980561555075594,candidate_000367,True,False
367,2,397,0,0.0,candidate_000367,True,False
367,3,383,334,0.8720626631853786,candidate_000367,True,False
367,4,367,0,0.0,candidate_000367,True,False
367,5,217,84,0.3870967741935484,candidate_000367,True,False
368,1,463,435,0.9395248380129589,candidate_000368,True,False
368,2,397,27,0.06801007556675064,candidate_000368,True,False
368,3,383,335,0.8746736292428199,candidate_000368,True,False
368,4,367,6,0.01634877384196185,candidate_000368,True,False
368,5,217,189,0.8709677419354839,candidate_000368,True,False
369,1,463,389,0.8401727861771058,candidate_000369,True,False
369,2,397,0,0.0,candidate_000369,True,False
369,3,383,369,0.9634464751958225,candidate_000369,True,False
369,4,367,46,0.12534059945504086,candidate_000369,True,False
369,5,217,74,0.34101382488479265,candidate_000369,True,False
370,1,463,434,0.937365010799136,candidate_000370,True,False
370,2,397,0,0.0,candidate_000370,True,False
370,3,383,383,1.0,candidate_000370,True,False
370,4,367,170,0.46321525885558584,candidate_000370,True,False
370,5,217,146,0.6728110599078341,candidate_000370,True,False
371,1,463,405,0.8747300215982722,candidate_000371,True,False
371,2,397,31,0.07808564231738035,candidate_000371,True,False
371,3,383,368,0.9608355091383812,candidate_000371,True,False
371,4,367,0,0.0,candidate_000371,True,False
371,5,217,161,0.7419354838709677,candidate_000371,True,False
372,1,463,365,0.7883369330453563,candidate_000372,True,False
372,2,397,4,0.010075566750629723,candidate_000372,True,False
372,3,383,191,0.49869451697127937,candidate_000372,True,False
372,4,367,70,0.1907356948228883,candidate_000372,True,False
372,5,217,202,0.9308755760368663,candidate_000372,True,False
373,1,463,431,0.9308855291576674,candidate_000373,True,False
373,2,397,85,0.2141057934508816,candidate_000373,True,False
373,3,383,362,0.9451697127937336,candidate_000373,True,False
373,4,367,0,0.0,candidate_000373,True,False
373,5,217,196,0.9032258064516129,candidate_000373,True,False
374,1,463,183,0.3952483801295896,candidate_000374,True,False
374,2,397,0,0.0,candidate_000374,True,False
374,3,383,293,0.7650130548302873,candidate_000374,True,False
374,4,367,0,0.0,candidate_000374,True,False
