control,mode,step,temperature,soft_loss,gradient_norm_before_clip,hard_checked,hard_improved,selected_best_step,hard_loss
shuffled_xy,ENDPOINT_REFERENCE,96,0.2,0.0003395290987100452,5.8567184169078246e-06,False,False,95,
shuffled_xy,ENDPOINT_REFERENCE,97,0.2,0.00033779689692892134,6.164232672745129e-06,False,False,95,
shuffled_xy,ENDPOINT_REFERENCE,98,0.2,0.00033598692971281707,5.185605004953686e-06,False,False,95,
shuffled_xy,ENDPOINT_REFERENCE,99,0.2,0.00033445455483160913,6.553078947035829e-06,False,False,95,
shuffled_xy,ENDPOINT_REFERENCE,100,0.2,0.0003327674639876932,5.828526809636969e-06,True,True,100,0.001593264052644372
shuffled_xy,ENDPOINT_REFERENCE,101,0.1,0.0009781656553968787,7.004245708230883e-05,False,False,100,
shuffled_xy,ENDPOINT_REFERENCE,102,0.1,0.0009130953112617135,4.9683050747262314e-05,False,False,100,
shuffled_xy,ENDPOINT_REFERENCE,103,0.1,0.000856792728882283,4.982399696018547e-05,False,False,100,
shuffled_xy,ENDPOINT_REFERENCE,104,0.1,0.0008091069757938385,4.729305874207057e-05,False,False,100,
shuffled_xy,ENDPOINT_REFERENCE,105,0.1,0.000759062881115824,4.4715408876072615e-05,True,True,105,0.0014869091100990772
shuffled_xy,ENDPOINT_REFERENCE,106,0.1,0.0007106512784957886,4.313213867135346e-05,False,False,105,
shuffled_xy,ENDPOINT_REFERENCE,107,0.1,0.0006728486623615026,4.520870788837783e-05,False,False,105,
shuffled_xy,ENDPOINT_REFERENCE,108,0.1,0.0006430938956327736,4.924437962472439e-05,False,False,105,
shuffled_xy,ENDPOINT_REFERENCE,109,0.1,0.0006147481617517769,4.69262340629939e-05,False,False,105,
shuffled_xy,ENDPOINT_REFERENCE,110,0.1,0.0005968550103716552,4.62981297459919e-05,True,True,110,0.001347865560092032
shuffled_xy,ENDPOINT_REFERENCE,111,0.1,0.0005838819197379053,4.502619049162604e-05,False,False,110,
shuffled_xy,ENDPOINT_REFERENCE,112,0.1,0.0005732587305828929,4.320482548791915e-05,False,False,110,
shuffled_xy,ENDPOINT_REFERENCE,113,0.1,0.0005634852568618953,4.3594063754426315e-05,False,False,110,
shuffled_xy,ENDPOINT_REFERENCE,114,0.1,0.0005532021750696003,4.233507934259251e-05,False,False,110,
