step,tau,total_loss,seismic_loss,seismic_rmse_amplitude,tv_loss,gradient_norm,target_voxels,condition_violations
46,0.5291437628348221,50.48848342895508,50.486480712890625,0.07105384021997452,0.2002323567867279,1.7497397661209106,110754,0
47,0.5148061471232797,50.51869201660156,50.51665496826172,0.07107506692409515,0.20387060940265656,1.7511217594146729,110836,0
48,0.5006427705429746,50.214691162109375,50.212615966796875,0.0708608627319336,0.2074941247701645,1.7927085161209106,111032,0
49,0.4866760283034971,50.45467758178711,50.45256805419922,0.07102996855974197,0.21112003922462463,1.8032599687576294,111308,0
50,0.4729280046951273,50.42484664916992,50.422698974609375,0.07100894302129745,0.21472010016441345,1.843787431716919,111431,0
51,0.4594204381690332,50.10822296142578,50.106040954589844,0.07078561931848526,0.21825318038463593,1.8828444480895996,111487,0
52,0.4461746869643104,49.820491790771484,49.818275451660156,0.0705820620059967,0.22170458734035492,1.9142192602157593,111721,0
53,0.43321169533621673,49.823516845703125,49.821266174316406,0.07058417797088623,0.22509655356407166,1.9472284317016602,111879,0
54,0.4205519604389998,49.363197326660156,49.36091232299805,0.07025732100009918,0.22842225432395935,2.0661582946777344,112083,0
55,0.40821549991568185,49.49800491333008,49.495689392089844,0.07035317271947861,0.23170141875743866,2.0204250812530518,112097,0
56,0.39622182024605346,49.42008590698242,49.4177360534668,0.07029774785041809,0.2348797768354416,2.0614418983459473,112218,0
57,0.38458988590291754,49.41779327392578,49.41541290283203,0.07029609382152557,0.23795917630195618,2.1832149028778076,112383,0
58,0.37333808936536117,49.250118255615234,49.24770736694336,0.07017670571804047,0.24093206226825714,2.109334707260132,112615,0
59,0.3624842220364656,49.23415756225586,49.231719970703125,0.07016531378030777,0.24380677938461304,2.1422324180603027,112787,0
60,0.35204544611143973,49.33122253417969,49.328758239746094,0.07023443281650543,0.24654343724250793,2.1625447273254395,112852,0
61,0.3420382674406637,48.75112533569336,48.748634338378906,0.06982021778821945,0.24915234744548798,2.1289703845977783,113047,0
62,0.33247850943054547,48.89759063720703,48.89507293701172,0.06992501020431519,0.25162044167518616,2.2403461933135986,113177,0
63,0.3233812880234632,49.01091384887695,49.00837326049805,0.07000598311424255,0.2539541721343994,2.2915091514587402,113273,0
64,0.31476098779635364,48.547855377197266,48.54529571533203,0.06967445462942123,0.25615164637565613,2.3152096271514893,113570,0
65,0.3066312392157384,48.462215423583984,48.459632873535156,0.06961295008659363,0.25820526480674744,2.4165847301483154,113644,0
66,0.29900489708515654,48.44867706298828,48.446075439453125,0.06960321217775345,0.26010188460350037,2.3641932010650635,113667,0
67,0.2918940202190756,48.0310173034668,48.02840042114258,0.0693025216460228,0.2618544399738312,2.411165714263916,113791,0
68,0.2853098523754287,47.91612243652344,47.91348648071289,0.06921956688165665,0.26346445083618164,2.5256378650665283,113886,0
69,0.27926280447692253,47.55506896972656,47.55242156982422,0.06895826756954193,0.26491108536720276,2.428353786468506,113910,0
70,0.2737624381492272,47.618953704833984,47.61629104614258,0.06900455802679062,0.2662107050418854,2.44061279296875,114087,0
71,0.2688174506020815,47.9110221862793,47.908348083496094,0.06921585649251938,0.2673717439174652,2.496917963027954,114177,0
72,0.26443566087721737,47.89872741699219,47.89604187011719,0.06920696794986725,0.26843753457069397,2.4527204036712646,114292,0
73,0.2606239974848463,47.85755157470703,47.8548583984375,0.06917720288038254,0.2693939208984375,2.4497179985046387,114297,0
74,0.2573884874482615,47.19593048095703,47.19322967529297,0.06869733333587646,0.2701820731163025,2.4149134159088135,114401,0
75,0.254734246773875,47.20767593383789,47.2049674987793,0.06870587170124054,0.2708655297756195,2.5040435791015625,114513,0
76,0.25266547236176007,47.463008880615234,47.460296630859375,0.06889143586158752,0.2714146077632904,2.4394381046295166,114567,0
77,0.2511854353694891,47.1722297668457,47.16950988769531,0.0686800628900528,0.2718621492385864,2.3432400226593018,114713,0
78,0.2502964760397619,47.04252243041992,47.039798736572266,0.06858556717634201,0.2722127139568329,2.2941784858703613,114804,0
79,0.25,46.53126525878906,46.528541564941406,0.06821183115243912,0.272471159696579,2.3092005252838135,114882,0
