step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
100,0.2,0.6467149257659912,0.46787843108177185,0.0111799081787467,0.00714585417881608,-0.2581734711192578,0.19581413259147473,-0.45398760371073255,1028.08203125,0.04282302409410477,0,160512,256,8,2.9907689094543457,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
105,0.1,1.6669995784759521,0.6474555730819702,0.013178123161196709,0.013591603375971317,-0.48305019106325586,-0.529582759018606,0.0465325679553501,284.2823181152344,0.0026021928060799837,0,160000,384,8,3.135202646255493,384,1280,256,0.6666666666666666,0.2,0.18181818181818182,128,0.20000000298023224,0.20000000298023224
110,0.1,0.7571834325790405,0.14025411009788513,0.012422841973602772,0.007732114288955927,-0.3980517511590145,0.12983712222965094,-0.5278888733886654,260.7787170410156,0.0025027685333043337,0,160256,256,8,3.328677177429199,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
115,0.1,1.0707545280456543,0.14143215119838715,0.011181346140801907,0.009051870554685593,-0.25833529764604246,-0.01868666663662122,-0.23964863100942124,261.9294738769531,0.002611127682030201,0,160640,256,7,3.536699056625366,256,1280,128,0.5,0.1,0.09090909090909091,128,0.10000000149011612,0.10000000149011612
120,0.1,1.8909744024276733,0.22757750749588013,0.01178448460996151,0.013879838399589062,-0.32621177830897774,-0.5620203832249198,0.23580860491594202,287.4530944824219,0.0027375807985663414,0,160256,384,9,3.6421847343444824,384,1280,128,0.3333333333333333,0.1,0.08333333333333333,256,0.10000000149011612,0.10000000149011612
125,0.1,1.5281051397323608,0.16403567790985107,0.012024837546050549,0.010065862908959389,-0.3532608097552048,-0.1328001512616861,-0.2204606584935187,298.4530334472656,0.0027350245509296656,0,160000,256,9,3.711315870285034,256,1280,128,0.5,0.1,0.09090909090909091,128,0.10000000149011612,0.10000000149011612
130,0.1,0.9035635590553284,0.2822144627571106,0.011982203461229801,0.008211241103708744,-0.3484628209319258,0.07591676456787233,-0.42437958549979815,322.19830322265625,0.002806637203320861,0,160000,256,9,3.7391598224639893,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
135,0.1,0.812579333782196,0.2689646780490875,0.011359796859323978,0.008009964600205421,-0.2784179276960337,0.09856818111071486,-0.37698610880674854,340.28375244140625,0.0029239309951663017,0,160000,256,9,3.757354497909546,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
140,0.1,1.151212453842163,0.3854427933692932,0.010451225563883781,0.008764266967773438,-0.17616840272082368,0.013679896439407702,-0.18984829916023138,334.4852600097656,0.002954948926344514,0,159872,256,9,3.825291395187378,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
145,0.1,1.5459564924240112,0.7246838808059692,0.010801393538713455,0.009494596160948277,-0.21557588705095365,-0.06851047590938597,-0.14706541114156768,337.49298095703125,0.002969027031213045,0,159872,384,7,3.8568108081817627,384,1280,256,0.6666666666666666,0.2,0.18181818181818182,128,0.20000000298023224,0.20000000298023224
150,0.1,0.9591442942619324,0.2059410959482193,0.010833238251507282,0.008407051675021648,-0.2191596528737152,0.05388047748467917,-0.27304013035839436,384.422119140625,0.003146153874695301,0,159616,384,9,3.8524441719055176,384,1280,256,0.6666666666666666,0.2,0.18181818181818182,128,0.20000000298023224,0.20000000298023224
155,0.1,1.8162920475006104,0.44990938901901245,0.01093279104679823,0.011975414119660854,-0.23036320517559794,-0.34769875656647287,0.11733555139087493,435.5799560546875,0.00325540523044765,0,159232,384,11,3.8367745876312256,384,1280,256,0.6666666666666666,0.2,0.18181818181818182,128,0.20000000298023224,0.20000000298023224
160,0.1,1.5003453493118286,0.2540554702281952,0.010764812119305134,0.010884120129048824,-0.2114590579411284,-0.22488583840761867,0.013426780466490262,442.1341552734375,0.003255552379414439,0,159104,384,10,3.8592922687530518,384,1280,256,0.6666666666666666,0.2,0.18181818181818182,128,0.20000000298023224,0.20000000298023224
165,0.05,0.8955122232437134,0.3202390670776367,0.008135495707392693,0.00844614952802658,0.08444106071418955,0.04948045195298101,0.034960608761208545,407.42987060546875,0.0021592723205685616,0,159232,256,10,3.826756000518799,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
170,0.05,0.6004640460014343,0.21319526433944702,0.006662779487669468,0.006885590497404337,0.25017877953242407,0.2251038954600637,0.02507488407236036,430.404541015625,0.0021810736507177353,0,159360,384,8,3.802748203277588,384,1280,256,0.6666666666666666,0.2,0.18181818181818182,128,0.20000000298023224,0.20000000298023224
175,0.05,0.9249740839004517,0.2110009342432022,0.007681995630264282,0.007103479467332363,0.13547741602864494,0.20058293185017506,-0.06510551582153012,447.8985595703125,0.0020884971600025892,0,159232,256,8,3.80484676361084,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
180,0.05,0.5256946682929993,0.057677362114191055,0.007082644384354353,0.006763322278857231,0.20292768712476084,0.2388638142784869,-0.03593612715372607,436.1877136230469,0.0020157028920948505,0,159232,256,8,3.8261003494262695,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
185,0.05,0.5793283581733704,0.10462399572134018,0.006947544869035482,0.00631790840998292,0.218131624707934,0.288990157404596,-0.07085853269666198,443.4820556640625,0.0019655576907098293,0,159232,256,8,3.8390097618103027,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
190,0.05,0.4421955645084381,0.05217897146940231,0.006598527077585459,0.005816407036036253,0.2574096687786216,0.3454285211497523,-0.08801885237113072,432.239501953125,0.0019066379172727466,0,159232,256,8,3.8525044918060303,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
195,0.05,0.39600861072540283,0.02346426621079445,0.00605236180126667,0.005591779015958309,0.31887445458224284,0.3707078893890535,-0.051833434806810685,413.502197265625,0.0018479760037735105,0,159232,256,8,3.8679306507110596,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
200,0.05,0.38687360286712646,0.05806095525622368,0.005494933575391769,0.005526908207684755,0.38160675923409515,0.3780083724265626,0.00359838680753255,422.52532958984375,0.0018708171555772424,0,159232,256,8,3.8827576637268066,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
