step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
135,0.1,9.772438282247965e-16,9.487287622178542e-10,0.03962075337767601,0.0,0.21670013634595064,1.0,-0.7832998636540494,3705.086181640625,0.006324613466858864,0,160640,1280,1280,0,2,2.783555507659912,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
140,0.1,1.1518792579381758e-15,1.0462197774785409e-09,0.03961936756968498,0.0,0.21672753368491782,1.0,-0.7832724663150822,3704.981689453125,0.0063244979828596115,0,160640,1280,1280,0,2,2.78355073928833,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
145,0.1,1.318276233448323e-15,1.1802013810680023e-09,0.039618536829948425,0.0,0.2167439573585459,1.0,-0.7832560426414541,3704.918701171875,0.006324428133666515,0,160640,1280,1280,0,2,2.783547878265381,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
150,0.1,1.126021671399107e-15,1.0029994612636983e-09,0.03961803764104843,0.0,0.21675382629247497,1.0,-0.783246173707525,3704.880859375,0.006324386224150658,0,160640,1280,1280,0,2,2.783546209335327,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
155,0.1,1.1424157823349771e-15,1.0755595303280074e-09,0.039617735892534256,0.0,0.21675979184208882,1.0,-0.7832402081579112,3704.858154296875,0.006324361078441143,0,160640,1280,1280,0,2,2.7835452556610107,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
160,0.1,1.2735330944381538e-15,1.1350310691327081e-09,0.03961755707859993,0.0,0.2167633269826007,1.0,-0.7832366730173993,3704.844482421875,0.006324345245957375,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
165,0.05,1.2083365449715167e-15,1.782039182884887e-09,0.01645645685493946,0.0,0.6746568575355313,1.0,-0.3253431424644687,2167.51611328125,0.0032170505728572607,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
170,0.05,1.4075441887265064e-15,1.8537857915390532e-09,0.016456395387649536,0.0,0.6746580727400823,1.0,-0.32534192725991773,2167.51220703125,0.0032170452177524567,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
175,0.05,1.398034973344156e-15,1.7718450040504763e-09,0.016456363722682,0.0,0.674658698754548,1.0,-0.325341301245452,2167.510498046875,0.003217042423784733,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
180,0.05,1.3499294311707425e-15,1.8275783109089616e-09,0.016456350684165955,0.0,0.6746589565252102,1.0,-0.32534104347478976,2167.509521484375,0.0032170412596315145,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
185,0.05,1.3301599998191823e-15,1.809586702705701e-09,0.016456348821520805,0.0,0.6746589933495906,1.0,-0.32534100665040944,2167.509521484375,0.003217041026800871,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
190,0.05,1.3301599998191823e-15,1.809586702705701e-09,0.016456348821520805,0.0,0.6746589933495906,1.0,-0.32534100665040944,2167.509521484375,0.0032170407939702272,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
195,0.05,1.2657763902236725e-15,1.7665233720265405e-09,0.016456348821520805,0.0,0.6746589933495906,1.0,-0.32534100665040944,2167.509521484375,0.0032170407939702272,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
200,0.05,1.3301599998191823e-15,1.809586702705701e-09,0.016456348821520805,0.0,0.6746589933495906,1.0,-0.32534100665040944,2167.509521484375,0.0032170407939702272,0,160640,1280,1280,0,2,2.7835443019866943,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0,0,160640,0,0,0,0,0,0,0,0,1280,0,0,0,0
