branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_e8eac757afc3e045dcbd,g001_b7e43f1d75130653_0000,27,4.0,4.0,33.0,ellipsoid,13.22408322436877,15.397389444528649,11.284524532640463,g001_p000027_empty,0.007289832574315369,0.007289832574315369,True,0.25,0.0016447101952508092,False,0.25,0.0016447101952508092,False,,False,True
branch_59306d748415e39f0ff5,g001_b7e43f1d75130653_0000,28,4.0,4.0,34.0,ellipsoid,10.210777434559567,12.5828636839424,10.992028153143751,g001_p000028_empty,0.006215999950654805,0.006215999950654805,True,0.25,0.0014438197249546647,False,0.25,0.0014438197249546647,False,,False,True
branch_58c9964585a164d31c63,g001_b7e43f1d75130653_0000,29,4.0,4.0,35.0,ellipsoid,6.98072816480834,12.789817819632761,6.060488361833718,g001_p000029_empty,0.004961686790920794,0.004961686790920794,True,0.25,0.0008863265393301845,False,0.25,0.0008863265393301845,False,,False,True
branch_e649a2b609612226d2ba,g001_b7e43f1d75130653_0000,30,4.0,4.0,36.0,ellipsoid,10.614556477067046,9.888782150067321,11.47271255531718,g001_p000030_empty,0.0057781554060056806,0.0057781554060056806,True,0.25,0.0012273507891222835,False,0.25,0.0012273507891222835,False,,False,True
branch_0206a029a1a79191a4ef,g001_b7e43f1d75130653_0000,31,4.0,4.0,37.0,ellipsoid,7.843747647235796,7.317340550473852,8.70029209005996,g001_p000031_empty,0.004037852515466511,0.004037852515466511,True,0.25,0.00020011118613183498,False,0.25,0.00020011118613183498,False,,False,True
branch_0fd85e1f94f9d14f144b,g001_b7e43f1d75130653_0000,32,4.0,4.0,38.0,dike_hemisphere,6.5912557745896425,12.07618069883138,11.004671067380945,g001_p000032_empty,0.00474132236558944,0.00474132236558944,True,0.25,0.0005659424932673573,False,0.25,0.0005659424932673573,False,,False,True
branch_518bb6fd695d5b6a081a,g001_b7e43f1d75130653_0000,33,4.0,4.0,39.0,dike_hemisphere,9.847392258664572,13.119513743759624,10.598292901795155,g001_p000033_empty,0.006203629192896187,0.006203629192896187,True,0.25,0.0013071185676380992,False,0.25,0.0013071185676380992,False,,False,True
branch_dcc764ba8bd02f7141f4,g001_b7e43f1d75130653_0000,34,4.0,4.0,40.0,ellipsoid,6.503363053861335,13.511742225038935,12.690771345975282,g001_p000034_empty,0.005098186549730599,0.005098186549730599,True,0.25,0.0005379125941544771,False,0.25,0.0005379125941544771,False,,False,True
branch_f039cb813e68f4568e16,g001_b7e43f1d75130653_0000,35,4.0,4.0,41.0,dike_hemisphere,15.041330025599045,7.932468245111436,9.016500085735277,g001_p000035_empty,0.005828520399518311,0.005828520399518311,True,0.25,0.0014628540957346559,False,0.25,0.0014628540957346559,False,,False,True
branch_5dde4fed294bb18dd7c7,g001_b7e43f1d75130653_0000,36,4.0,4.0,42.0,ellipsoid,12.679401888899033,12.79645380087037,12.013069126924432,g001_p000036_empty,0.006867632386274636,0.006867632386274636,True,0.25,0.0016447101952508092,False,0.25,0.0016447101952508092,False,,False,True
