step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
115,0.1,0.5385943055152893,0.07670897990465164,0.006430452689528465,0.008592767640948296,0.2763245590305753,0.03298022519670463,0.24334433383387066,139.5875244140625,0.00023029618023429066,0,161792,128,128,0,2,4.000000953674316,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612,0,161792,0,0,0,0,0,0,0,0,128,0,0,0,0
120,0.1,0.5054217576980591,0.02604011446237564,0.00633659865707159,0.008740521036088467,0.28688677939114027,0.016352235139812765,0.2705345442513275,151.08998107910156,0.0002591166121419519,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
125,0.1,0.5074728727340698,0.03585432469844818,0.006309399846941233,0.008740521036088467,0.289947700894689,0.016352235139812765,0.27359546575487625,157.80130004882812,0.00027726395637728274,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
130,0.1,0.5036341547966003,0.02617679350078106,0.006304176989942789,0.008740521036088467,0.2905354749634763,0.016352235139812765,0.27418323982366355,159.23565673828125,0.00028194126207381487,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
135,0.1,0.4988531768321991,0.015917327255010605,0.006275252439081669,0.008740521036088467,0.29379060926115186,0.016352235139812765,0.2774383741213391,166.35560607910156,0.00028657010989263654,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
140,0.1,0.4961838126182556,0.01505059190094471,0.006255947519093752,0.008740521036088467,0.2959631618262124,0.016352235139812765,0.27961092668639964,169.5546112060547,0.00029334414284676313,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
145,0.1,0.494771808385849,0.008300046436488628,0.00625069672241807,0.008740521036088467,0.29655408019279994,0.016352235139812765,0.2802018450529872,176.30023193359375,0.00030902447178959846,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
150,0.1,0.49392393231391907,0.005178673192858696,0.006242290139198303,0.008740521036088467,0.2975001469959222,0.016352235139812765,0.28114791185610943,179.50267028808594,0.0003117392770946026,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
155,0.1,0.4935784935951233,0.007124780677258968,0.006242614239454269,0.008740521036088467,0.2974636731414396,0.016352235139812765,0.28111143800162686,178.77349853515625,0.0003072592953685671,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
160,0.1,0.4931637942790985,0.002576743485406041,0.006239952053874731,0.008740521036088467,0.2977632723168371,0.016352235139812765,0.2814110371770243,179.32704162597656,0.00031078196479938924,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
165,0.05,0.5411156415939331,0.05294572561979294,0.006508500315248966,0.008592767640948296,0.26754117274552014,0.03298022519670463,0.2345609475488155,134.11349487304688,0.00018996432481799275,0,161792,128,128,0,2,4.000001430511475,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612,0,161792,0,0,0,0,0,0,0,0,128,0,0,0,0
170,0.05,0.5240082144737244,0.07580005377531052,0.006459516938775778,0.008740521036088467,0.27305370324389866,0.016352235139812765,0.2567014681040859,158.24008178710938,0.00023531891929451376,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
175,0.05,0.5148314833641052,0.03957710042595863,0.006357237230986357,0.008592767640948296,0.2845641390110827,0.03298022519670463,0.25158391381437806,175.24563598632812,0.0002663997292984277,0,161792,128,128,0,2,4.000000953674316,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612,0,161792,0,0,0,0,0,0,0,0,128,0,0,0,0
180,0.05,0.5012903809547424,0.01593278907239437,0.0062830508686602116,0.008740521036088467,0.2929129833401477,0.016352235139812765,0.27656074820033494,183.62094116210938,0.0002918302780017257,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
185,0.05,0.49873635172843933,0.018716147169470787,0.0062767392955720425,0.008740521036088467,0.29362328021321693,0.016352235139812765,0.27727104507340417,191.64036560058594,0.0003090674872510135,0,161856,64,64,0,2,4.000001430511475,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
190,0.05,0.49938836693763733,0.024088909849524498,0.006268778815865517,0.008740521036088467,0.2945191430614623,0.016352235139812765,0.27816690792164955,190.64073181152344,0.0003043959441129118,0,161856,64,64,0,2,4.000001430511475,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
195,0.05,0.4943566620349884,0.009392090141773224,0.006247375626116991,0.008740521036088467,0.29692783239131915,0.016352235139812765,0.2805755972515064,191.79014587402344,0.00030594237614423037,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
200,0.05,0.4944770634174347,0.015133187174797058,0.006245378404855728,0.008740521036088467,0.2971525972790714,0.016352235139812765,0.28080036213925863,192.06277465820312,0.0003111188707407564,0,161856,64,64,0,2,4.000000953674316,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612,0,161856,0,0,0,0,0,0,0,0,64,0,0,0,0
