step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
115,0.1,3.552713678800501e-15,1.5007945997069783e-09,0.0039907172322273254,0.0,0.9428895047729713,1.0,-0.05711049522702871,1210.468505859375,0.0006549214012920856,0,160640,1280,2,1.563963532447815,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
120,0.1,0.0,0.0,0.003990071825683117,0.0,0.9428987410794339,1.0,-0.057101258920566056,1210.4803466796875,0.0006548916571773589,0,160640,1280,2,1.5639607906341553,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
125,0.1,0.0,0.0,0.003989688120782375,0.0,0.942904232216898,1.0,-0.05709576778310199,1210.4874267578125,0.000654874078463763,0,160640,1280,2,1.563959002494812,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
130,0.1,3.552713678800501e-15,1.5002676878594912e-09,0.003989451099187136,0.0,0.9429076241938024,1.0,-0.05709237580619764,1210.49169921875,0.0006548635428771377,0,160640,1280,2,1.563957929611206,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
135,0.1,0.0,0.0,0.003989301156252623,0.0,0.9429097700023745,1.0,-0.057090229997625475,1210.494384765625,0.0006548563833348453,0,160640,1280,2,1.5639572143554688,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
140,0.1,0.0,0.0,0.00398922199383378,0.0,0.9429109028826765,1.0,-0.05708909711732346,1210.4959716796875,0.0006548526580445468,0,160640,1280,2,1.5639568567276,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
145,0.1,0.0,0.0,0.003989167977124453,0.0,0.9429116759068826,1.0,-0.05708832409311737,1210.4969482421875,0.0006548500969074667,0,160640,1280,2,1.563956618309021,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
150,0.1,0.0,0.0,0.003989138640463352,0.0,0.9429120957389946,1.0,-0.05708790426100541,1210.49755859375,0.0006548488163389266,0,160640,1280,2,1.563956379890442,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
155,0.1,0.0,0.0,0.003989126067608595,0.0,0.9429122756670426,1.0,-0.05708772433295739,1210.4976806640625,0.0006548480014316738,0,160640,1280,2,1.5639560222625732,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
160,0.1,0.0,0.0,0.0039890967309474945,0.0,0.9429126954991546,1.0,-0.057087304500845426,1210.4981689453125,0.0006548470119014382,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
165,0.05,0.0,0.0,0.00018365155847277492,0.0,0.9973717928775069,1.0,-0.0026282071224931203,1276.635986328125,3.402738002478145e-05,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
170,0.05,0.0,0.0,0.00018365155847277492,0.0,0.9973717928775069,1.0,-0.0026282071224931203,1276.635986328125,3.4027372748823836e-05,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
175,0.05,0.0,0.0,0.00018365155847277492,0.0,0.9973717928775069,1.0,-0.0026282071224931203,1276.635986328125,3.402736911084503e-05,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
180,0.05,0.0,0.0,0.00018365155847277492,0.0,0.9973717928775069,1.0,-0.0026282071224931203,1276.635986328125,3.402736547286622e-05,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
185,0.05,0.0,0.0,0.00018365155847277492,0.0,0.9973717928775069,1.0,-0.0026282071224931203,1276.635986328125,3.402736547286622e-05,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
190,0.05,0.0,0.0,0.00018365155847277492,0.0,0.9973717928775069,1.0,-0.0026282071224931203,1276.635986328125,3.402736547286622e-05,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
195,0.05,0.0,0.0,0.00018365155847277492,0.0,0.9973717928775069,1.0,-0.0026282071224931203,1276.635986328125,3.402736547286622e-05,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
200,0.05,0.0,0.0,0.00018365155847277492,0.0,0.9973717928775069,1.0,-0.0026282071224931203,1276.635986328125,3.402736547286622e-05,0,160640,1280,2,1.5639562606811523,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
