step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
105,0.1,1.3355656862258911,0.15762867033481598,0.007946859113872051,0.007117055356502533,-0.1196403714405252,-0.0027285483150660816,-0.11691182312545911,16.97870445251465,0.0006940782186575234,0,161856,0,2,2.7852208614349365,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
110,0.1,1.1159216165542603,0.03579225763678551,0.007435692008584738,0.007117055356502533,-0.047621562571368514,-0.0027285483150660816,-0.04489301425630243,8.512731552124023,0.0006706791464239359,0,161856,0,2,2.8992526531219482,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
115,0.1,1.0327668190002441,0.022603919729590416,0.007173782214522362,0.007097688969224691,-0.010720848099657232,0.0,-0.010720848099657232,5.522805213928223,0.0006624907837249339,0,161920,0,1,2.842278480529785,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
120,0.1,0.9716212749481201,0.03433865308761597,0.0069173420779407024,0.007097688969224691,0.025409241242602465,0.0,0.025409241242602465,5.85626220703125,0.0006751810433343053,0,161920,0,1,2.719857692718506,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
125,0.1,0.900672197341919,0.09130463004112244,0.006730886176228523,0.007097688969224691,0.05167918664604931,0.0,0.05167918664604931,9.107975006103516,0.0007261132122948766,0,161920,0,1,2.5976486206054688,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
130,0.1,0.8195537328720093,0.01338252890855074,0.006410970352590084,0.007097688969224691,0.09675242457258881,0.0,0.09675242457258881,8.308399200439453,0.0006960127502679825,0,161920,0,1,2.513911008834839,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
135,0.1,0.816415011882782,0.039795126765966415,0.006389486603438854,0.007097688969224691,0.0997792899712252,0.0,0.0997792899712252,12.492279052734375,0.000675081682857126,0,161920,0,1,2.431513547897339,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
140,0.1,0.7181360125541687,0.07493318617343903,0.00583865400403738,0.007097688969224691,0.1773866071965733,0.0,0.1773866071965733,15.462701797485352,0.0006934927660040557,0,161920,0,1,2.344161033630371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
145,0.1,0.5945647954940796,0.03809579089283943,0.005519690457731485,0.006368389818817377,0.22232567788407565,0.10275163557737277,0.11957404230670288,15.02291488647461,0.0006918979925103486,0,161856,0,2,2.26202392578125,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
150,0.1,0.5939238667488098,0.04177813604474068,0.005441858433187008,0.006368389818817377,0.23329150420894762,0.10275163557737277,0.13053986863157485,18.519695281982422,0.0006982772029004991,0,161856,0,2,2.3078196048736572,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
155,0.1,0.5864217281341553,0.027736732736229897,0.0054319617338478565,0.006368389818817377,0.23468585938315478,0.10275163557737277,0.131934223805782,18.121774673461914,0.0006937169237062335,0,161856,0,2,2.5542643070220947,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
160,0.1,0.578416645526886,0.015860430896282196,0.005389315076172352,0.006368389818817377,0.24069438664610177,0.10275163557737277,0.137942751068729,18.78401756286621,0.0006828182376921177,0,161856,0,2,2.6908750534057617,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
165,0.05,0.6268420219421387,0.21502768993377686,0.00552268885076046,0.006195306312292814,0.22190323150160174,0.1271375317859903,0.09476569971561144,32.46190643310547,0.0001031703723128885,0,161792,64,3,2.8344883918762207,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612
170,0.05,0.6223228573799133,0.19541595876216888,0.005598505027592182,0.006368389818817377,0.21122141983579634,0.10275163557737277,0.10846978425842357,24.542068481445312,0.00010328309144824743,0,161856,0,2,2.9251701831817627,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
175,0.05,0.6145485639572144,0.23317445814609528,0.005504382774233818,0.006195306312292814,0.22448239164880124,0.1271375317859903,0.09734485986281094,32.716793060302734,0.00010809561354108155,0,161792,64,3,2.992309331893921,64,1280,64,1.0,0.05,0.05,0,0.0,0.10000000149011612
180,0.05,0.6002074480056763,0.1051192581653595,0.005470022559165955,0.006368389818817377,0.22932343430604474,0.10275163557737277,0.12657179872867197,29.56151008605957,0.00011480833927635103,0,161856,0,2,3.0503835678100586,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
185,0.05,0.588799774646759,0.069032683968544,0.005439165513962507,0.006368389818817377,0.23367091210300683,0.10275163557737277,0.13091927652563407,31.169849395751953,0.00012345315190032125,0,161856,0,2,3.0842299461364746,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
190,0.05,0.5915597677230835,0.05624537914991379,0.005452513229101896,0.006368389818817377,0.2317903401031257,0.10275163557737277,0.12903870452575295,30.456871032714844,0.0001284941245103255,0,161856,0,2,3.1116530895233154,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
195,0.05,0.5871713161468506,0.034146957099437714,0.005437825340777636,0.006368389818817377,0.2338597303494364,0.10275163557737277,0.13110809477206364,30.602060317993164,0.00012534136476460844,0,161856,0,2,3.1316330432891846,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
200,0.05,0.5884169936180115,0.021515943109989166,0.005442993715405464,0.006368389818817377,0.23313155324133283,0.10275163557737277,0.13037991766396007,29.399707794189453,0.0001246363390237093,0,161856,0,2,3.1461987495422363,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
