step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
80,0.2,1.880936861038208,0.12430056929588318,0.02187957800924778,0.024543987587094307,-0.24088237639911458,-0.3919921869841876,0.151109810585073,6237.91015625,0.006394461262971163,0,155512,6408,6408,0,2,4.000001430511475,6408,1280,16,0.0024968789013732834,0.0125,0.0020855057351407717,6392,0.0,0.02500000037252903,0,155512,0,0,0,0,0,0,0,0,6408,0,0,0,0
85,0.2,1.885679841041565,0.14090007543563843,0.02110443264245987,0.02421264909207821,-0.19692064073913063,-0.37320059516672655,0.17627995442759592,6382.88671875,0.006334485951811075,0,155472,6448,6448,0,2,4.000000953674316,6448,1280,16,0.0024813895781637717,0.0125,0.002074688796680498,6432,0.0,0.02500000037252903,0,155472,0,0,0,0,0,0,0,0,6448,0,0,0,0
90,0.2,1.9505884647369385,0.19072438776493073,0.021167926490306854,0.02376197651028633,-0.20052164240240722,-0.3476410681943387,0.1471194257919315,6561.61669921875,0.0062603275291621685,0,155472,6448,6448,0,2,4.000001430511475,6448,1280,18,0.002791563275434243,0.0140625,0.0023346303501945525,6430,0.0,0.02812500111758709,0,155472,0,0,0,0,0,0,0,0,6448,0,0,0,0
95,0.2,1.8568233251571655,0.17085567116737366,0.021283254027366638,0.02392619289457798,-0.2070623493662489,-0.35695446615372184,0.14989211678747294,6694.4931640625,0.006222603376954794,0,155296,6624,6624,0,2,4.000001430511475,6624,1280,20,0.0030193236714975845,0.015625,0.0025367833587011668,6604,0.0,0.03125,0,155296,0,0,0,0,0,0,0,0,6624,0,0,0,0
100,0.2,1.6395256519317627,0.14555476605892181,0.021466324105858803,0.02387717179954052,-0.21744501917601,-0.3541742748320218,0.1367292556560118,6709.9814453125,0.00622567068785429,0,155408,6512,6512,0,2,4.000000953674316,6512,1280,20,0.003071253071253071,0.015625,0.0025733401955738548,6492,0.0,0.03125,0,155408,0,0,0,0,0,0,0,0,6512,0,0,0,0
105,0.1,1.7174850702285767,0.2087460458278656,0.021666092798113823,0.02246314473450184,-0.2287747372112836,-0.2739788860536716,0.04520414884238799,6341.294921875,0.0014676222344860435,0,155272,6648,6648,0,2,4.000001430511475,6648,1280,18,0.002707581227436823,0.0140625,0.002275600505689001,6630,0.0,0.02812500111758709,0,155272,0,0,0,0,0,0,0,0,6648,0,0,0,0
110,0.1,1.7617241144180298,0.21221187710762024,0.021297859027981758,0.022821081802248955,-0.20789066003398382,-0.2942789941745707,0.08638833414058689,6254.50244140625,0.0015008600894361734,0,155816,6104,6104,0,2,4.000001430511475,6104,1280,16,0.002621231979030144,0.0125,0.002171552660152009,6088,0.0,0.02500000037252903,0,155816,0,0,0,0,0,0,0,0,6104,0,0,0,0
115,0.1,1.787445306777954,0.16319039463996887,0.020913204178214073,0.023014038801193237,-0.1860752747522647,-0.3052223925934807,0.11914711784121601,6300.14306640625,0.0014468590961769223,0,155544,6376,6376,0,2,4.000001430511475,6376,1280,16,0.002509410288582183,0.0125,0.0020942408376963353,6360,0.0,0.02500000037252903,0,155544,0,0,0,0,0,0,0,0,6376,0,0,0,0
120,0.1,1.580618143081665,0.12358898669481277,0.021226657554507256,0.02293812669813633,-0.20385252668557952,-0.30091709974007674,0.09706457305449723,6375.357421875,0.0014114562654867768,0,155568,6352,6352,0,2,4.000001430511475,6352,1280,18,0.0028337531486146094,0.0140625,0.002364066193853428,6334,0.0,0.02812500111758709,0,155568,0,0,0,0,0,0,0,0,6352,0,0,0,0
125,0.1,1.814729928970337,0.18535782396793365,0.02146104723215103,0.023216048255562782,-0.21714574559844424,-0.3166791936198634,0.09953344802141917,6398.13623046875,0.0013846250949427485,0,155432,6488,6488,0,2,4.000001430511475,6488,1280,20,0.0030826140567200987,0.015625,0.002581311306143521,6468,0.0,0.03125,0,155432,0,0,0,0,0,0,0,0,6488,0,0,0,0
130,0.1,1.677581548690796,0.07680678367614746,0.021481487900018692,0.022837582975625992,-0.21830502136272467,-0.2952148447300438,0.07690982336731911,6341.49853515625,0.0013551161391660571,0,155704,6216,6216,0,2,4.000001430511475,6216,1280,16,0.002574002574002574,0.0125,0.0021390374331550803,6200,0.0,0.02500000037252903,0,155704,0,0,0,0,0,0,0,0,6216,0,0,0,0
135,0.1,1.6392414569854736,0.07528238743543625,0.02166256494820118,0.02327350340783596,-0.22857465808812472,-0.31993771560136497,0.09136305751324025,6341.35546875,0.0013144222320988774,0,155416,6504,6504,0,2,4.000001430511475,6504,1280,20,0.003075030750307503,0.015625,0.002575991756826378,6484,0.0,0.03125,0,155416,0,0,0,0,0,0,0,0,6504,0,0,0,0
140,0.1,1.4846009016036987,0.06729257106781006,0.021470166742801666,0.02204843796789646,-0.21766295118819423,-0.2504591308812196,0.032796179693025396,6316.7822265625,0.0012885874602943659,0,155472,6448,6448,0,2,4.000000953674316,6448,1280,16,0.0024813895781637717,0.0125,0.002074688796680498,6432,0.0,0.02500000037252903,0,155472,0,0,0,0,0,0,0,0,6448,0,0,0,0
145,0.1,1.7881276607513428,0.16520999372005463,0.02129216492176056,0.023578032851219177,-0.20756772345557994,-0.3372088539765725,0.12964113052099258,6308.5244140625,0.0012658577179536223,0,155672,6248,6248,0,2,4.000001430511475,6248,1280,18,0.002880921895006402,0.0140625,0.002396804260985353,6230,0.0,0.02812500111758709,0,155672,0,0,0,0,0,0,0,0,6248,0,0,0,0
150,0.1,1.7958412170410156,0.2333119660615921,0.021107053384184837,0.023567961528897285,-0.19706927396314589,-0.33663766716616017,0.13956839320301428,6298.90625,0.0012368852039799094,0,155472,6448,6448,0,2,4.000001430511475,6448,1280,18,0.002791563275434243,0.0140625,0.0023346303501945525,6430,0.0,0.02812500111758709,0,155472,0,0,0,0,0,0,0,0,6448,0,0,0,0
155,0.1,1.597585916519165,0.2211424708366394,0.021018031984567642,0.02216256409883499,-0.1920204980744762,-0.25693170107925467,0.06491120300477848,6268.11328125,0.0012141771148890257,0,155696,6224,6224,0,2,4.000001430511475,6224,1280,14,0.002249357326478149,0.0109375,0.001869158878504673,6210,0.0,0.02187499962747097,0,155696,0,0,0,0,0,0,0,0,6224,0,0,0,0
160,0.1,1.604990005493164,0.0541558675467968,0.021162783727049828,0.02176876924932003,-0.20022997478939675,-0.2345979481854228,0.03436797339602604,6245.84423828125,0.0012011948274448514,0,155664,6256,6256,0,2,4.000001430511475,6256,1280,16,0.0025575447570332483,0.0125,0.002127659574468085,6240,0.0,0.02500000037252903,0,155664,0,0,0,0,0,0,0,0,6256,0,0,0,0
165,0.05,1.5115159749984741,0.1330888718366623,0.020621921867132187,0.021771827712655067,-0.16955543665367134,-0.23477140643263894,0.0652159697789676,6274.51806640625,0.0007680212147533894,0,155624,6296,6296,0,2,4.000001430511475,6296,1280,18,0.0028589580686149934,0.0140625,0.0023815824292140776,6278,0.0,0.02812500111758709,0,155624,0,0,0,0,0,0,0,0,6296,0,0,0,0
170,0.05,1.664303183555603,0.1962042897939682,0.02142266556620598,0.023390907794237137,-0.2149689607981191,-0.32659620937741485,0.11162724857929573,6323.19189453125,0.0007486136164516211,0,155432,6488,6488,0,2,4.000001430511475,6488,1280,20,0.0030826140567200987,0.015625,0.002581311306143521,6468,0.0,0.03125,0,155432,0,0,0,0,0,0,0,0,6488,0,0,0,0
175,0.05,1.82039213180542,0.2829395532608032,0.024380287155508995,0.023488586768507957,-0.3827080508606624,-0.33213599253347814,-0.050572058327184255,6359.787109375,0.0006404025480151176,0,155376,6544,6544,0,2,4.000001430511475,6544,1280,20,0.003056234718826406,0.015625,0.0025627883136852894,6524,0.0,0.03125,0,155376,0,0,0,0,0,0,0,0,6544,0,0,0,0
180,0.05,1.8189027309417725,0.1448286473751068,0.022634806111454964,0.02402258850634098,-0.2837145206842622,-0.3624214644545283,0.0787069437702661,6343.2890625,0.0005222299951128662,0,155568,6352,6352,0,2,4.000001430511475,6352,1280,20,0.0031486146095717885,0.015625,0.002627430373095113,6332,0.0,0.03125,0,155568,0,0,0,0,0,0,0,0,6352,0,0,0,0
185,0.05,1.8196587562561035,0.14411087334156036,0.02186976745724678,0.024524375796318054,-0.24032597896422603,-0.3908799203063935,0.15055394134216749,6353.56640625,0.0004543678951449692,0,155552,6368,6368,0,2,4.000001430511475,6368,1280,20,0.00314070351758794,0.015625,0.0026219192448872575,6348,0.0,0.03125,0,155552,0,0,0,0,0,0,0,0,6368,0,0,0,0
190,0.05,1.7750877141952515,0.24845218658447266,0.02173362858593464,0.023503046482801437,-0.23260497419518078,-0.3329560634062785,0.1003510892110977,6382.2294921875,0.0004229355836287141,0,155472,6448,6448,0,2,4.000001430511475,6448,1280,20,0.003101736972704715,0.015625,0.002594706798131811,6428,0.0,0.03125,0,155472,0,0,0,0,0,0,0,0,6448,0,0,0,0
195,0.05,1.828352928161621,0.17793609201908112,0.021782157942652702,0.02384176105260849,-0.2353572769801786,-0.35216598327427273,0.11680870629409412,6381.3671875,0.0004138647054787725,0,155512,6408,6408,0,2,4.000001430511475,6408,1280,20,0.003121098626716604,0.015625,0.0026082420448617634,6388,0.0,0.03125,0,155512,0,0,0,0,0,0,0,0,6408,0,0,0,0
200,0.05,1.932830572128296,0.15587463974952698,0.021405808627605438,0.0243525393307209,-0.2140129333088956,-0.38113435566652276,0.16712142235762717,6370.58154296875,0.00039731795550324023,0,155472,6448,6448,0,2,4.000001430511475,6448,1280,20,0.003101736972704715,0.015625,0.002594706798131811,6428,0.0,0.03125,0,155472,0,0,0,0,0,0,0,0,6448,0,0,0,0
