sample_id,step,t,w_t,tau,scale_0_sigma,scale_0_loss,scale_0_target_std_mean,scale_1_sigma,scale_1_loss,scale_1_target_std_mean,scale_2_sigma,scale_2_loss,scale_2_target_std_mean,property_loss,property_mae_mean,confidence_fraction,soft_class_entropy_confident_mean,predicted_property_min,predicted_property_max,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_confidence,hard_change_outside_confidence,alpha,property_loss_mode,guidance_scaling_mode,guidance_reference_policy,case_id,arm,source_seed
0,20,0.640625,0.9978589232386035,0.21448898131394362,0.0,189446914048.0,9.999999974752427e-07,1.5,286577623040.0,9.999999974752427e-07,3.0,442275069952.0,9.999999974752427e-07,269151764480.0,0.28701239824295044,0.0373992919921875,0.9638015031814575,0.0007699462003074586,0.9133577346801758,3644903936.0,1.0,1762.654296875,439.72015380859375,1831.923828125,0.24946473080965087,0.24946476519107819,0.24946476519107819,0.0,0.9999999403953552,1.0000001192092896,0.24946478009223938,57.16851806640625,3.008385419845581,0.0,0,0,16620,0.0634002685546875,871,15749,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,21,0.671875,0.9807852804032304,0.19717945116135566,0.0,143498739712.0,9.999999974752427e-07,1.5,214006743040.0,9.999999974752427e-07,3.0,362963632128.0,9.999999974752427e-07,208544137216.0,0.21602721512317657,0.0373992919921875,0.7168611884117126,0.0005025120335631073,0.9423133134841919,3113940480.0,1.0,1763.0445556640625,432.2920837402344,1830.861572265625,0.2451963201008076,0.24519634246826172,0.24519634246826172,0.0,0.9999999403953552,1.0000001192092896,0.24519634246826172,57.119056701660156,3.302049160003662,0.0,0,0,18130,0.06916046142578125,952,17178,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,22,0.703125,0.9469301294951057,0.18086013910151333,0.0,110457462784.0,9.999999974752427e-07,1.5,154305953792.0,9.999999974752427e-07,3.0,290530557952.0,9.999999974752427e-07,159626641408.0,0.16131947934627533,0.0373992919921875,0.5126166939735413,0.00031525539816357195,0.9638274908065796,2870279680.0,1.0,1762.1990966796875,417.169921875,1825.5699462890625,0.23673253237377642,0.23673255741596222,0.23673255741596222,0.0,0.9999999403953552,1.0000001192092896,0.2367325723171234,56.93165588378906,3.6580917835235596,0.0,0,0,18530,0.07068634033203125,840,17690,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,23,0.734375,0.8968727415326884,0.16568820903059628,0.0,87155490816.0,9.999999974752427e-07,1.5,111270952960.0,9.999999974752427e-07,3.0,232816918528.0,9.999999974752427e-07,123522416640.0,0.11979323625564575,0.0373992919921875,0.34458139538764954,0.0001919495698530227,0.9786195158958435,2140754304.0,0.9999999403953552,1762.4786376953125,395.1798095703125,1819.990478515625,0.2242181853831721,0.2242181897163391,0.2242181897163391,0.0,0.9999999403953552,1.0,0.2242182195186615,56.73222732543945,4.023202419281006,0.0,0,0,16858,0.06430816650390625,756,16102,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,24,0.765625,0.8314696123025455,0.1518097749290082,0.0,69721202688.0,9.999999974752427e-07,1.5,79335186432.0,9.999999974752427e-07,3.0,185204998144.0,9.999999974752427e-07,95702155264.0,0.0898987278342247,0.0373992919921875,0.2213914394378662,0.00010217355156783015,0.9880304932594299,2109716864.0,0.9999999403953552,1763.255615234375,366.52337646484375,1811.1302490234375,0.20786740307563636,0.20786739885807037,0.20786739885807037,0.0,0.9999999403953552,1.0,0.20786741375923157,56.41948318481445,4.4894490242004395,0.0,0,0,12884,0.0491485595703125,575,12309,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,25,0.796875,0.7518398074789774,0.139358493703871,0.0,55668666368.0,9.999999974752427e-07,1.5,59420278784.0,9.999999974752427e-07,3.0,152706760704.0,9.999999974752427e-07,76201771008.0,0.06758202612400055,0.0373992919921875,0.1313028335571289,4.6864683099556714e-05,0.9935780763626099,1914318720.0,0.9999999403953552,1766.529052734375,332.0367431640625,1804.6497802734375,0.18795995186974435,0.1879599541425705,0.1879599541425705,0.0,0.9999999403953552,1.0,0.1879599690437317,56.17481994628906,4.981980800628662,0.0,0,0,7791,0.029720306396484375,361,7430,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,26,0.828125,0.659345815100069,0.12845427799994558,0.0,46341840896.0,9.999999974752427e-07,1.5,46888558592.0,9.999999974752427e-07,3.0,130358304768.0,9.999999974752427e-07,63309152256.0,0.05285123735666275,0.0373992919921875,0.0710994303226471,2.243481867481023e-05,0.9966352581977844,1555532160.0,0.9999999403953552,1770.1954345703125,291.792724609375,1798.0716552734375,0.16483645377501724,0.16483645141124725,0.16483645141124725,0.0,0.9999999403953552,1.0,0.16483645141124725,55.91260528564453,5.5738348960876465,0.0,0,0,3983,0.015193939208984375,203,3780,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,27,0.859375,0.5555702330196022,0.11920214137531127,0.0,38438068224.0,9.999999974752427e-07,1.5,39334350848.0,9.999999974752427e-07,3.0,115858554880.0,9.999999974752427e-07,54191050752.0,0.04261087626218796,0.0373992919921875,0.03874580189585686,1.0331999874324538e-05,0.9982307553291321,2091291264.0,1.0,1774.2784423828125,246.43409729003906,1793.191650390625,0.13889255825490054,0.13889257609844208,0.13889257609844208,0.0,0.9999999403953552,1.0000001192092896,0.13889257609844208,55.68548583984375,6.268887996673584,0.0,0,0,1925,0.007343292236328125,111,1814,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,28,0.890625,0.4422886902190013,0.11169118696339586,0.0,32795232256.0,9.999999974752427e-07,1.5,35528028160.0,9.999999974752427e-07,3.0,108685369344.0,9.999999974752427e-07,48793100288.0,0.03527399152517319,0.0373992919921875,0.019871782511472702,4.8493093345314264e-06,0.999030590057373,1491356160.0,1.0,1780.99658203125,196.92868041992188,1791.3516845703125,0.11057217255475033,0.11057218909263611,0.11057218909263611,0.0,0.9999999403953552,1.0000001192092896,0.11057218164205551,55.5387077331543,7.013124942779541,0.0,0,0,1057,0.004032135009765625,69,988,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
0,29,0.921875,0.32143946530316175,0.10599374936109118,0.0,29498077184.0,9.999999974752427e-07,1.5,33081315328.0,9.999999974752427e-07,3.0,103938605056.0,9.999999974752427e-07,45461155840.0,0.030991075560450554,0.0373992919921875,0.011261348612606525,3.3957821869989857e-06,0.9994217157363892,1100126848.0,1.0,1793.3857421875,144.1162567138672,1797.0579833984375,0.08035986632579044,0.08035987615585327,0.08035987615585327,0.0,0.9999999403953552,1.0000001192092896,0.08035987615585327,55.62545394897461,7.716024875640869,0.0,0,0,631,0.002407073974609375,36,595,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,B_RING,SEISMIC_GUIDED,42
