branch_id,probe_kind,generation,proposal_index,child_state_id,parent_state_id,ranking_id,rank_index,canonical_center_score,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,scale_index,scale,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,hard_loss_improving_vs_parent,condition_violations,continuation_authorized,next_scale,termination,truth_used
branch_72af7dfd82222760f9e5,new_center,1,10,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,5.55754013475962e-05,9.0,10.0,16.0,dike_hemisphere,9,78.93870591406925,14.653842097397476,15.535830123122878,6.025632442219404,0,0.25,3.663460524349369,3.8839575307807195,1.506408110554851,0.016291748732328415,0.0002662036567926407,0.0002662036567926407,False,0,False,,terminated_non_improving_hard_step,False
branch_83ff268e9fc68f89bbaa,new_center,1,11,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,5.557539043365978e-05,11.0,10.0,16.0,dike_hemisphere,9,102.5380141501751,14.350386721509423,15.154404643538395,11.244704620840427,0,0.25,3.587596680377356,3.788601160884599,2.8111761552101067,0.016179533675312996,0.00015398859977722168,0.00015398859977722168,False,0,False,,terminated_non_improving_hard_step,False
branch_f160aed07d6b3760bdca,new_center,1,12,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,5.24175375176128e-05,9.0,9.0,16.0,ellipsoid,9,171.04958293440473,11.638510731565749,15.87588963992376,6.779185253867019,0,0.25,2.909627682891437,3.96897240998094,1.6947963134667547,0.01628674939274788,0.0002612043172121048,0.0002612043172121048,False,0,False,,terminated_non_improving_hard_step,False
branch_87f0a607e43fb8dcb89d,new_center,1,13,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,5.2417530241655186e-05,11.0,11.0,16.0,ellipsoid,9,100.20326378237056,13.910705027757762,9.332880763709992,8.936701900768945,0,0.25,3.4776762569394406,2.333220190927498,2.2341754751922362,0.016238443553447723,0.00021289847791194916,0.00021289847791194916,False,0,False,,terminated_non_improving_hard_step,False
branch_96ac24c17312c234e902,new_center,1,14,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,5.201577732805163e-05,42.0,11.0,23.0,dike_hemisphere,9,164.28789219609968,11.504973032149465,6.826407230927014,13.921577384446248,0,0.25,2.8762432580373662,1.7066018077317535,3.480394346111562,0.01608370430767536,5.81592321395874e-05,5.81592321395874e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_3db8017fa2133502a70a,new_center,1,15,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,5.201577369007282e-05,42.0,9.0,23.0,ellipsoid,9,141.22019332048097,14.676258253376632,12.999040990815786,11.868614090992363,0,0.25,3.669064563344158,3.2497602477039464,2.9671535227480907,0.016231173649430275,0.00020562857389450073,0.00020562857389450073,False,0,False,,terminated_non_improving_hard_step,False
branch_522ea2c4621a813f60cc,new_center,1,16,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,5.165622496861033e-05,41.0,10.0,23.0,ellipsoid,9,152.63508887835997,8.11769257512655,7.3650625740858615,6.907187922956679,0,0.25,2.0294231437816377,1.8412656435214654,1.7267969807391697,0.01605866849422455,3.312341868877411e-05,3.312341868877411e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_44d10800a514aaa37328,new_center,1,17,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,5.165622496861033e-05,43.0,10.0,23.0,dike_hemisphere,9,88.43301020487067,13.931619276595157,9.413097978217827,9.059862053367251,0,0.25,3.4829048191487892,2.353274494554457,2.2649655133418127,0.016103463247418404,7.79181718826294e-05,7.79181718826294e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_e40e6b4d0755f1795b13,new_center,1,18,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,5.131310172146186e-05,41.0,9.0,24.0,dike_hemisphere,9,101.77403872606114,13.550863131997843,15.224186924167336,9.135320434596759,0,0.25,3.387715782999461,3.806046731041834,2.2838301086491897,0.016175897791981697,0.00015035271644592285,0.00015035271644592285,False,0,False,,terminated_non_improving_hard_step,False
branch_03b87d892da80536f8e8,new_center,1,19,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,5.131309080752544e-05,43.0,11.0,24.0,dike_hemisphere,9,41.40666991190215,11.85779000735415,8.421037579105906,9.68099462003489,0,0.25,2.9644475018385377,2.1052593947764766,2.4202486550087223,0.01615219935774803,0.00012665428221225739,0.00012665428221225739,False,0,False,,terminated_non_improving_hard_step,False
branch_d0e5827de1dfe4b96d62,new_center,1,20,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,5.092183710075915e-05,41.0,11.0,24.0,dike_hemisphere,9,26.8135527137307,8.83083333877326,14.593664865254173,9.547355267092462,0,0.25,2.207708334693315,3.648416216313543,2.3868388167731154,0.01613573171198368,0.0001101866364479065,0.0001101866364479065,False,0,False,,terminated_non_improving_hard_step,False
branch_9da2a67f9e80d2734478,new_center,1,21,g001_p000021_empty,empty,g001_b7e43f1d75130653_0000,21,5.092183346278034e-05,43.0,9.0,24.0,ellipsoid,9,9.754716005644607,11.38322522884514,12.452859355759104,8.62003188311849,0,0.25,2.845806307211285,3.113214838939776,2.1550079707796224,0.01626651920378208,0.00024097412824630737,0.00024097412824630737,False,0,False,,terminated_non_improving_hard_step,False
branch_166d278769e29d2ab0e2,new_center,1,22,g001_p000022_empty,empty,g001_b7e43f1d75130653_0000,22,4.951177106704563e-05,24.0,10.0,37.0,dike_hemisphere,9,42.29182387871673,14.791958801713417,7.977049048275362,6.746485503804241,0,0.25,3.697989700428354,1.9942622620688406,1.6866213759510602,0.01629759557545185,0.00027205049991607666,0.00027205049991607666,False,0,False,,terminated_non_improving_hard_step,False
branch_35f9ce31375d2738da46,new_center,1,23,g001_p000023_empty,empty,g001_b7e43f1d75130653_0000,23,4.9511738325236365e-05,28.0,10.0,37.0,dike_hemisphere,9,23.292381158314683,10.856752556744603,6.598097727359938,12.708207846444289,0,0.25,2.7141881391861507,1.6495244318399844,3.177051961611072,0.01604675129055977,2.1206215023994446e-05,2.1206215023994446e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_84a3b9675ebdc5b87c6f,new_center,1,24,g001_p000024_empty,empty,g001_b7e43f1d75130653_0000,24,4.95001622766722e-05,10.0,9.0,15.0,ellipsoid,9,40.26032660370668,11.741582747159569,10.078518903673327,6.28822502196141,0,0.25,2.9353956867898923,2.519629725918332,1.5720562554903525,0.016223276033997536,0.00019773095846176147,0.00019773095846176147,False,0,False,,terminated_non_improving_hard_step,False
branch_4c801a3aa2722dda81ac,new_center,1,25,g001_p000025_empty,empty,g001_b7e43f1d75130653_0000,25,4.950015863869339e-05,10.0,11.0,15.0,ellipsoid,9,178.12495936364968,14.91532222051059,14.519626252738883,8.875139759747581,0,0.25,3.7288305551276477,3.6299065631847207,2.2187849399368953,0.016274303197860718,0.00024875812232494354,0.00024875812232494354,False,0,False,,terminated_non_improving_hard_step,False
branch_1ede10812512212d1bba,new_center,1,26,g001_p000026_empty,empty,g001_b7e43f1d75130653_0000,26,4.8025380237959325e-05,42.0,8.0,24.0,dike_hemisphere,9,22.11910805932401,8.716482190765117,11.993909961376513,12.58190248816064,0,0.25,2.179120547691279,2.9984774903441282,3.14547562204016,0.016141271218657494,0.00011572614312171936,0.00011572614312171936,False,0,False,,terminated_non_improving_hard_step,False
branch_15abd7fa356ccac524cf,new_center,1,27,g001_p000027_empty,empty,g001_b7e43f1d75130653_0000,27,4.802537296200171e-05,42.0,12.0,24.0,ellipsoid,9,130.36836575728518,10.204317459215726,14.505704507089348,8.823888116518209,0,0.25,2.5510793648039316,3.626426126772337,2.205972029129552,0.016228415071964264,0.00020286999642848969,0.00020286999642848969,False,0,False,,terminated_non_improving_hard_step,False
branch_79367612b1e9265768df,new_center,1,28,g001_p000028_empty,empty,g001_b7e43f1d75130653_0000,28,4.6159948396962136e-05,11.0,10.0,15.0,ellipsoid,9,162.25150488929336,15.321439871732885,12.392131201329008,9.043678409357925,0,0.25,3.830359967933221,3.098032800332252,2.2609196023394813,0.016274303197860718,0.00024875812232494354,0.00024875812232494354,False,0,False,,terminated_non_improving_hard_step,False
branch_edbf81e6b9004e8ee30e,new_center,1,29,g001_p000029_empty,empty,g001_b7e43f1d75130653_0000,29,4.615994475898333e-05,9.0,10.0,15.0,ellipsoid,9,112.6471611168817,15.774529394800464,14.205130202535774,9.375726078672946,0,0.25,3.943632348700116,3.5512825506339434,2.3439315196682364,0.016245562583208084,0.00022001750767230988,0.00022001750767230988,False,0,False,,terminated_non_improving_hard_step,False
branch_7342ec8d629e1b3b431b,new_center,1,30,g001_p000030_empty,empty,g001_b7e43f1d75130653_0000,30,4.534384424914606e-05,25.0,9.0,36.0,ellipsoid,9,60.29661528070507,15.369413514446062,13.232877484243003,12.725541914245994,0,0.25,3.8423533786115156,3.308219371060751,3.1813854785614986,0.016193434596061707,0.0001678895205259323,0.0001678895205259323,False,0,False,,terminated_non_improving_hard_step,False
branch_15d6147f4cd3c59f277b,new_center,1,31,g001_p000031_empty,empty,g001_b7e43f1d75130653_0000,31,4.534383333520964e-05,27.0,11.0,36.0,dike_hemisphere,9,19.05142807666708,7.559992979229948,13.96171035067897,8.650278262737526,0,0.25,1.889998244807487,3.4904275876697426,2.1625695656843815,0.016140282154083252,0.00011473707854747772,0.00011473707854747772,False,0,False,,terminated_non_improving_hard_step,False
branch_e8493e658353f23a1a4b,new_center,1,32,g001_p000032_empty,empty,g001_b7e43f1d75130653_0000,32,4.392292248667218e-05,25.0,11.0,36.0,ellipsoid,9,167.9372577395637,10.227742069296868,9.993655384448719,7.151321311924624,0,0.25,2.556935517324217,2.4984138461121796,1.787830327981156,0.01619366556406021,0.00016812048852443695,0.00016812048852443695,False,0,False,,terminated_non_improving_hard_step,False
branch_90b4fee7420a7325263f,new_center,1,33,g001_p000033_empty,empty,g001_b7e43f1d75130653_0000,33,4.392290793475695e-05,27.0,9.0,36.0,dike_hemisphere,9,71.24522923532962,13.119534388391088,10.830691986867327,11.374165044036628,0,0.25,3.279883597097772,2.707672996716832,2.843541261009157,0.016183508560061455,0.00015796348452568054,0.00015796348452568054,False,0,False,,terminated_non_improving_hard_step,False
branch_9766a4b6b0e79fea04a4,new_center,1,34,g001_p000034_empty,empty,g001_b7e43f1d75130653_0000,34,4.19855241489131e-05,8.0,10.0,16.0,dike_hemisphere,9,79.85731693864749,9.55285276716396,6.923659864112159,9.788235636590006,0,0.25,2.38821319179099,1.7309149660280398,2.4470589091475015,0.016078950837254524,5.340576171875e-05,5.340576171875e-05,False,0,False,,terminated_non_improving_hard_step,False
