case_id,trace_index,is_initial,generation,state_id,parent_id,move_type,body_count,edited_voxels,changed_voxels,hard_rmse,empty_hard_rmse,delta_rmse,delta_rmse_lt_zero,zero_edit,truth_used_for_selection,bodies_json
analytic_five_body,742,False,8,g008_p000069_g007_p000023_g006_p000007_g005_p000043_g004_p000019_g003_p000084_g002_p000043_g001_p000042_empty,g007_p000023_g006_p000007_g005_p000043_g004_p000019_g003_p000084_g002_p000043_g001_p000042_empty,resize,1,267,267,0.0103977732360363,0.008885824121534824,0.0015119491145014763,False,False,False,"[{""body_id"": ""body_07000023"", ""center_x"": 15.445355446013028, ""center_y"": 21.14986830548017, ""center_z"": 33.21050358389297, ""material_label"": 9, ""orientation_deg"": 72.89837107152118, ""shape"": ""ellipsoid"", ""size_x"": 9.32290879609733, ""size_y"": 6.9310014687566435, ""size_z"": 7.98108884373988}]"
analytic_five_body,743,False,8,g008_p000070_g007_p000023_g006_p000007_g005_p000043_g004_p000019_g003_p000084_g002_p000043_g001_p000042_empty,g007_p000023_g006_p000007_g005_p000043_g004_p000019_g003_p000084_g002_p000043_g001_p000042_empty,rotate,1,278,278,0.010395250283181667,0.008885824121534824,0.001509426161646843,False,False,False,"[{""body_id"": ""body_07000023"", ""center_x"": 15.445355446013028, ""center_y"": 21.14986830548017, ""center_z"": 33.21050358389297, ""material_label"": 9, ""orientation_deg"": 73.63862131692042, ""shape"": ""ellipsoid"", ""size_x"": 9.32290879609733, ""size_y"": 6.9310014687566435, ""size_z"": 8.380338832062126}]"
analytic_five_body,744,False,8,g008_p000071_g007_p000023_g006_p000007_g005_p000043_g004_p000019_g003_p000084_g002_p000043_g001_p000042_empty,g007_p000023_g006_p000007_g005_p000043_g004_p000019_g003_p000084_g002_p000043_g001_p000042_empty,change_shape,1,258,258,0.010400273837149143,0.008885824121534824,0.0015144497156143188,False,False,False,"[{""body_id"": ""body_07000023"", ""center_x"": 15.445355446013028, ""center_y"": 21.14986830548017, ""center_z"": 33.21050358389297, ""material_label"": 9, ""orientation_deg"": 72.89837107152118, ""shape"": ""dike_hemisphere"", ""size_x"": 9.32290879609733, ""size_y"": 6.9310014687566435, ""size_z"": 8.380338832062126}]"
analytic_five_body,745,False,8,g008_p000072_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,birth,2,1240,1240,0.013701812364161015,0.008885824121534824,0.00481598824262619,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 61.88630706675911, ""shape"": ""ellipsoid"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}, {""body_id"": ""body_08000072"", ""center_x"": 27.199431869954225, ""center_y"": 20.0870797653169, ""center_z"": 36.67450112310855, ""material_label"": 9, ""orientation_deg"": 148.31579380113882, ""shape"": ""ellipsoid"", ""size_x"": 12.715380647836009, ""size_y"": 12.830502069948531, ""size_z"": 10.135337831031968}]"
analytic_five_body,746,False,8,g008_p000073_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,death,0,0,0,0.008885824121534824,0.008885824121534824,0.0,False,True,False,[]
analytic_five_body,747,False,8,g008_p000074_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,translate,1,367,367,0.010433921590447426,0.008885824121534824,0.0015480974689126015,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 47.31158328637158, ""material_label"": 9, ""orientation_deg"": 61.88630706675911, ""shape"": ""ellipsoid"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}]"
analytic_five_body,748,False,8,g008_p000075_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,resize,1,407,407,0.01054864376783371,0.008885824121534824,0.0016628196462988853,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 61.88630706675911, ""shape"": ""ellipsoid"", ""size_x"": 8.434710545359147, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}]"
analytic_five_body,749,False,8,g008_p000076_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,rotate,1,367,367,0.010451585985720158,0.008885824121534824,0.0015657618641853333,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 72.48381454155009, ""shape"": ""ellipsoid"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}]"
analytic_five_body,750,False,8,g008_p000077_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,change_shape,1,387,387,0.010450417175889015,0.008885824121534824,0.0015645930543541908,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 61.88630706675911, ""shape"": ""dike_hemisphere"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}]"
analytic_five_body,751,False,8,g008_p000078_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,birth,2,1419,1342,0.014372272416949272,0.008885824121534824,0.005486448295414448,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 61.88630706675911, ""shape"": ""ellipsoid"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}, {""body_id"": ""body_08000078"", ""center_x"": 38.82929926569145, ""center_y"": 13.01167509692682, ""center_z"": 32.52470945696798, ""material_label"": 9, ""orientation_deg"": 94.50615667633575, ""shape"": ""ellipsoid"", ""size_x"": 10.394145996586698, ""size_y"": 14.115900734739178, ""size_z"": 13.759415971478878}]"
analytic_five_body,752,False,8,g008_p000079_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,death,0,0,0,0.008885824121534824,0.008885824121534824,0.0,False,True,False,[]
analytic_five_body,753,False,8,g008_p000080_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,translate,1,356,356,0.010355600155889988,0.008885824121534824,0.0014697760343551636,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 15.057482669379462, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 61.88630706675911, ""shape"": ""ellipsoid"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}]"
analytic_five_body,754,False,8,g008_p000081_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,resize,1,385,385,0.01045969594269991,0.008885824121534824,0.0015738718211650848,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 61.88630706675911, ""shape"": ""ellipsoid"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.974136621032516}]"
analytic_five_body,755,False,8,g008_p000082_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,rotate,1,363,363,0.010452252812683582,0.008885824121534824,0.001566428691148758,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 57.21880010998283, ""shape"": ""ellipsoid"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}]"
analytic_five_body,756,False,8,g008_p000083_g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,g007_p000041_g006_p000019_g005_p000009_g004_p000001_g003_p000016_g002_p000007_g001_p000055_empty,change_shape,1,387,387,0.010450417175889015,0.008885824121534824,0.0015645930543541908,False,False,False,"[{""body_id"": ""body_07000041"", ""center_x"": 7.3810887955883295, ""center_y"": 44.458417904794814, ""center_z"": 44.51612338772527, ""material_label"": 9, ""orientation_deg"": 61.88630706675911, ""shape"": ""dike_hemisphere"", ""size_x"": 7.537494992446953, ""size_y"": 8.062044295139346, ""size_z"": 11.347105822732477}]"
analytic_five_body,757,False,8,g008_p000084_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,birth,2,1275,1275,0.013134810142219067,0.008885824121534824,0.004248986020684242,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 5.601418580800783, ""shape"": ""ellipsoid"", ""size_x"": 8.295369498187734, ""size_y"": 7.3618983771370505, ""size_z"": 13.271152351426537}, {""body_id"": ""body_08000084"", ""center_x"": 8.421641407332059, ""center_y"": 35.74236372862255, ""center_z"": 38.88766348510832, ""material_label"": 9, ""orientation_deg"": 102.49009267619294, ""shape"": ""dike_hemisphere"", ""size_x"": 10.566712610772024, ""size_y"": 12.035240814631202, ""size_z"": 12.76930316466357}]"
analytic_five_body,758,False,8,g008_p000085_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,death,0,0,0,0.008885824121534824,0.008885824121534824,0.0,False,True,False,[]
analytic_five_body,759,False,8,g008_p000086_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,translate,1,428,428,0.010462163016200066,0.008885824121534824,0.0015763388946652412,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 59.0, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 5.601418580800783, ""shape"": ""ellipsoid"", ""size_x"": 8.295369498187734, ""size_y"": 7.3618983771370505, ""size_z"": 13.271152351426537}]"
analytic_five_body,760,False,8,g008_p000087_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,resize,1,468,468,0.010682930238544941,0.008885824121534824,0.0017971061170101166,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 5.601418580800783, ""shape"": ""ellipsoid"", ""size_x"": 8.295369498187734, ""size_y"": 8.023609977341819, ""size_z"": 13.271152351426537}]"
analytic_five_body,761,False,8,g008_p000088_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,rotate,1,421,421,0.010426826775074005,0.008885824121534824,0.0015410026535391808,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 0.0, ""shape"": ""ellipsoid"", ""size_x"": 8.295369498187734, ""size_y"": 7.3618983771370505, ""size_z"": 13.271152351426537}]"
analytic_five_body,762,False,8,g008_p000089_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,change_shape,1,421,421,0.010453454218804836,0.008885824121534824,0.001567630097270012,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 5.601418580800783, ""shape"": ""dike_hemisphere"", ""size_x"": 8.295369498187734, ""size_y"": 7.3618983771370505, ""size_z"": 13.271152351426537}]"
analytic_five_body,763,False,8,g008_p000090_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,birth,2,1524,1524,0.0158915426582098,0.008885824121534824,0.007005718536674976,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 5.601418580800783, ""shape"": ""ellipsoid"", ""size_x"": 8.295369498187734, ""size_y"": 7.3618983771370505, ""size_z"": 13.271152351426537}, {""body_id"": ""body_08000090"", ""center_x"": 7.689429813160212, ""center_y"": 5.185522292493474, ""center_z"": 32.697269840979665, ""material_label"": 9, ""orientation_deg"": 179.74518145931253, ""shape"": ""dike_hemisphere"", ""size_x"": 14.93174008807242, ""size_y"": 13.729960976463524, ""size_z"": 11.0040021326415}]"
analytic_five_body,764,False,8,g008_p000091_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,death,0,0,0,0.008885824121534824,0.008885824121534824,0.0,False,True,False,[]
analytic_five_body,765,False,8,g008_p000092_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,translate,1,424,424,0.010401332750916481,0.008885824121534824,0.0015155086293816566,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 46.50816566972863, ""material_label"": 9, ""orientation_deg"": 5.601418580800783, ""shape"": ""ellipsoid"", ""size_x"": 8.295369498187734, ""size_y"": 7.3618983771370505, ""size_z"": 13.271152351426537}]"
analytic_five_body,766,False,8,g008_p000093_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,resize,1,466,466,0.010582979768514633,0.008885824121534824,0.0016971556469798088,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 5.601418580800783, ""shape"": ""ellipsoid"", ""size_x"": 8.295369498187734, ""size_y"": 7.962134939178297, ""size_z"": 13.271152351426537}]"
analytic_five_body,767,False,8,g008_p000094_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,rotate,1,422,422,0.010456005111336708,0.008885824121534824,0.0015701809898018837,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 7.402630256555107, ""shape"": ""ellipsoid"", ""size_x"": 8.295369498187734, ""size_y"": 7.3618983771370505, ""size_z"": 13.271152351426537}]"
analytic_five_body,768,False,8,g008_p000095_g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,g007_p000055_g006_p000025_g005_p000071_g004_p000031_g003_p000031_g002_p000013_g001_p000009_empty,change_shape,1,421,421,0.010453454218804836,0.008885824121534824,0.001567630097270012,False,False,False,"[{""body_id"": ""body_07000055"", ""center_x"": 54.52966286330967, ""center_y"": 35.95458674186834, ""center_z"": 42.0957665661574, ""material_label"": 9, ""orientation_deg"": 5.601418580800783, ""shape"": ""dike_hemisphere"", ""size_x"": 8.295369498187734, ""size_y"": 7.3618983771370505, ""size_z"": 13.271152351426537}]"
analytic_five_body,769,False,9,g009_p000000_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,667,667,0.011652972549200058,0.008885824121534824,0.0027671484276652336,False,False,False,"[{""body_id"": ""body_09000000"", ""center_x"": 5.346580725903165, ""center_y"": 27.135168690198075, ""center_z"": 13.676952985991882, ""material_label"": 9, ""orientation_deg"": 121.65304843664275, ""shape"": ""dike_hemisphere"", ""size_x"": 13.875824342050583, ""size_y"": 8.90992490747291, ""size_z"": 10.451870110656404}]"
analytic_five_body,770,False,9,g009_p000001_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,707,707,0.012027733027935028,0.008885824121534824,0.0031419089064002037,False,False,False,"[{""body_id"": ""body_09000001"", ""center_x"": 37.0557587388711, ""center_y"": 47.413121820976095, ""center_z"": 42.24010327695178, ""material_label"": 9, ""orientation_deg"": 4.136972404881734, ""shape"": ""dike_hemisphere"", ""size_x"": 11.42958136180598, ""size_y"": 12.840125499911696, ""size_z"": 8.670399003566565}]"
analytic_five_body,771,False,9,g009_p000002_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,590,590,0.012331556528806686,0.008885824121534824,0.003445732407271862,False,False,False,"[{""body_id"": ""body_09000002"", ""center_x"": 10.214016484799878, ""center_y"": 18.245836495361537, ""center_z"": 37.53839585735429, ""material_label"": 9, ""orientation_deg"": 21.73179283477699, ""shape"": ""ellipsoid"", ""size_x"": 12.646944753642757, ""size_y"": 11.463165804290943, ""size_z"": 7.631193547930159}]"
analytic_five_body,772,False,9,g009_p000003_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,1199,1199,0.012594254687428474,0.008885824121534824,0.00370843056589365,False,False,False,"[{""body_id"": ""body_09000003"", ""center_x"": 27.026029577483417, ""center_y"": 48.806097568495815, ""center_z"": 39.71658208593641, ""material_label"": 9, ""orientation_deg"": 98.34663082175958, ""shape"": ""dike_hemisphere"", ""size_x"": 14.28316431928361, ""size_y"": 11.194173499163288, ""size_z"": 13.73157439107299}]"
analytic_five_body,773,False,9,g009_p000004_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,1131,1131,0.013372383080422878,0.008885824121534824,0.004486558958888054,False,False,False,"[{""body_id"": ""body_09000004"", ""center_x"": 55.780192180732776, ""center_y"": 12.89209393894959, ""center_z"": 18.611720908577915, ""material_label"": 9, ""orientation_deg"": 161.24001089980882, ""shape"": ""dike_hemisphere"", ""size_x"": 13.536394660229327, ""size_y"": 15.891176387782286, ""size_z"": 9.572276982802897}]"
analytic_five_body,774,False,9,g009_p000005_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,724,724,0.012492066249251366,0.008885824121534824,0.0036062421277165413,False,False,False,"[{""body_id"": ""body_09000005"", ""center_x"": 9.555286885833628, ""center_y"": 58.24267314382601, ""center_z"": 10.835398370511886, ""material_label"": 9, ""orientation_deg"": 154.26685913759027, ""shape"": ""ellipsoid"", ""size_x"": 13.022275990655036, ""size_y"": 13.508706678961826, ""size_z"": 8.153425198219049}]"
analytic_five_body,775,False,9,g009_p000006_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,350,350,0.01122481469064951,0.008885824121534824,0.002338990569114685,False,False,False,"[{""body_id"": ""body_09000006"", ""center_x"": 29.372292233008157, ""center_y"": 56.84155503339533, ""center_z"": 17.945624967985367, ""material_label"": 9, ""orientation_deg"": 155.28131104648878, ""shape"": ""dike_hemisphere"", ""size_x"": 12.402118505047653, ""size_y"": 7.659201397276188, ""size_z"": 7.323111971461879}]"
analytic_five_body,776,False,9,g009_p000007_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,927,927,0.012393224984407425,0.008885824121534824,0.0035074008628726006,False,False,False,"[{""body_id"": ""body_09000007"", ""center_x"": 17.658856599080988, ""center_y"": 44.73589602661562, ""center_z"": 43.98121955133275, ""material_label"": 9, ""orientation_deg"": 130.96549411255003, ""shape"": ""dike_hemisphere"", ""size_x"": 11.107566255946955, ""size_y"": 14.356534004871502, ""size_z"": 11.634434021385786}]"
analytic_five_body,777,False,9,g009_p000008_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,590,590,0.011692442931234837,0.008885824121534824,0.002806618809700012,False,False,False,"[{""body_id"": ""body_09000008"", ""center_x"": 12.160417804774092, ""center_y"": 58.849653165130036, ""center_z"": 35.79133635193012, ""material_label"": 9, ""orientation_deg"": 37.40738608274829, ""shape"": ""dike_hemisphere"", ""size_x"": 14.414928250497788, ""size_y"": 9.140130791789998, ""size_z"": 9.264856704845457}]"
analytic_five_body,778,False,9,g009_p000009_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,503,503,0.012334316968917847,0.008885824121534824,0.0034484928473830223,False,False,False,"[{""body_id"": ""body_09000009"", ""center_x"": 31.120649063850525, ""center_y"": 30.560496822179978, ""center_z"": 43.075706354646194, ""material_label"": 9, ""orientation_deg"": 30.668058407982283, ""shape"": ""ellipsoid"", ""size_x"": 9.213618225584318, ""size_y"": 15.95552008757892, ""size_z"": 6.404142567050474}]"
analytic_five_body,779,False,9,g009_p000010_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,706,706,0.011645990423858166,0.008885824121534824,0.0027601663023233414,False,False,False,"[{""body_id"": ""body_09000010"", ""center_x"": 48.75664853000371, ""center_y"": 4.82422908505852, ""center_z"": 10.205296709516206, ""material_label"": 9, ""orientation_deg"": 171.83959423416536, ""shape"": ""dike_hemisphere"", ""size_x"": 11.021834550811354, ""size_y"": 10.724638616594763, ""size_z"": 11.267043159845253}]"
analytic_five_body,780,False,9,g009_p000011_g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000001_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,512,398,0.01087790448218584,0.008885824121534824,0.0019920803606510162,False,False,False,"[{""body_id"": ""body_09000011"", ""center_x"": 23.216086137387947, ""center_y"": 12.585589806949857, ""center_z"": 30.879357064231343, ""material_label"": 9, ""orientation_deg"": 113.01917207670154, ""shape"": ""ellipsoid"", ""size_x"": 12.571739710242065, ""size_y"": 6.878858001500329, ""size_z"": 11.444400119319411}]"
analytic_five_body,781,False,9,g009_p000012_g008_p000007_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000007_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,371,371,0.010461600497364998,0.008885824121534824,0.0015757763758301735,False,False,False,"[{""body_id"": ""body_09000012"", ""center_x"": 55.11828538259023, ""center_y"": 43.73956755080671, ""center_z"": 33.84904016813745, ""material_label"": 9, ""orientation_deg"": 178.96679068110961, ""shape"": ""dike_hemisphere"", ""size_x"": 6.82565656307573, ""size_y"": 9.454546797512748, ""size_z"": 11.278225404881276}]"
analytic_five_body,782,False,9,g009_p000013_g008_p000007_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,g008_p000007_g007_p000094_g006_p000043_g005_p000073_g004_p000037_g003_p000074_g002_p000037_g001_p000042_empty,birth,1,441,441,0.013529757969081402,0.008885824121534824,0.0046439338475465775,False,False,False,"[{""body_id"": ""body_09000013"", ""center_x"": 8.602481679190571, ""center_y"": 5.1698119584074185, ""center_z"": 41.36480768094459, ""material_label"": 9, ""orientation_deg"": 148.04521418253103, ""shape"": ""dike_hemisphere"", ""size_x"": 15.557468384566887, ""size_y"": 8.986152565668018, ""size_z"": 6.513035813330232}]"
