case_id,trace_index,generation,move_type,state_id,body_index,body_id,shape,material_label,center_x,center_y,center_z,size_x,size_y,size_z,orientation_deg,hard_rmse,delta_rmse
native_seed20260807,60,1,birth,g001_p000059_empty,0,body_01000059,dike_hemisphere,9,28.107010527756568,16.741244045450884,25.983304418729258,11.744823253368683,9.333300537225801,12.441279480056975,151.2484647738671,0.01639394648373127,0.0017196210101246834
native_seed20260807,61,1,birth,g001_p000060_empty,0,body_01000060,dike_hemisphere,9,40.22047362741958,35.741545115283834,12.258501458423272,14.259062984166292,11.980234650210352,12.27296759067961,40.781233073552556,0.017193898558616638,0.0025195730850100517
native_seed20260807,62,1,birth,g001_p000061_empty,0,body_01000061,ellipsoid,9,47.62861830737047,34.82938947377418,39.69549125258063,13.424212430993784,13.788338930760936,10.761309625994013,41.42431962365524,0.01736261323094368,0.0026882877573370934
native_seed20260807,63,1,birth,g001_p000062_empty,0,body_01000062,dike_hemisphere,9,27.676560929205852,14.673460078691631,49.7263749024384,11.622035506408242,8.101758395728995,12.078941451184846,32.941253355313286,0.016109649091959,0.0014353236183524132
native_seed20260807,64,1,birth,g001_p000063_empty,0,body_01000063,dike_hemisphere,9,52.213304071571436,55.412491689890246,42.087870233334115,6.447986048409152,8.977542872547705,11.472949864945807,63.63976364128443,0.015620565973222256,0.0009462404996156693
native_seed20260807,65,1,birth,g001_p000064_empty,0,body_01000064,ellipsoid,9,39.48576454227419,27.74546612066769,20.660816252022883,7.642476929406077,11.443140148068286,11.465328686820328,97.91501298192439,0.016062485054135323,0.0013881595805287361
native_seed20260807,66,1,birth,g001_p000065_empty,0,body_01000065,ellipsoid,9,8.721455582926621,37.487281313416204,45.10536842656178,7.506908859646421,10.757532293933505,10.423765637656224,135.13020793857888,0.01593714952468872,0.0012628240510821342
native_seed20260807,67,1,birth,g001_p000066_empty,0,body_01000066,ellipsoid,9,17.887667755596702,52.64812299062926,35.80242703733426,11.518548168840141,12.135478187810497,12.51166267109171,33.42682349636773,0.016813281923532486,0.0021389564499258995
native_seed20260807,68,1,birth,g001_p000067_empty,0,body_01000067,dike_hemisphere,9,21.04523954735439,27.0966865855316,41.10719132740437,13.5356243728332,11.199763843191299,11.965515141410314,112.56241977779857,0.01695004478096962,0.0022757193073630333
native_seed20260807,69,1,birth,g001_p000068_empty,0,body_01000068,ellipsoid,9,15.571129484973662,39.437286207414495,8.58669509677581,8.010180738749847,8.708721253456876,6.42205334615765,29.303493380114706,0.015725241973996162,0.001050916500389576
native_seed20260807,70,1,birth,g001_p000069_empty,0,body_01000069,ellipsoid,9,6.106638079662385,11.79919269038754,41.466330124326554,13.602800766182114,8.649078520705974,9.957481915643529,145.1171409555906,0.016427135095000267,0.0017528096213936806
