step,tau,total_loss,seismic_loss,seismic_rmse_amplitude,tv_loss,gradient_norm,target_voxels,condition_violations
30,0.763323971696503,54.417762756347656,54.41632843017578,0.07376741617918015,0.14327025413513184,1.4610915184020996,107303,0
31,0.7493572294570254,53.92048263549805,53.91901779174805,0.07342956215143204,0.14653995633125305,1.4157931804656982,107496,0
32,0.7351938528767203,53.4138298034668,53.412330627441406,0.07308373600244522,0.14985115826129913,1.460088849067688,107800,0
33,0.720856237165178,53.32265090942383,53.32111740112305,0.0730213075876236,0.1532149314880371,1.4632090330123901,107958,0
34,0.7063670530398692,52.677825927734375,52.6762580871582,0.07257841527462006,0.15661312639713287,1.365458369255066,108120,0
35,0.6917492108790815,52.325504302978516,52.32390213012695,0.07233526557683945,0.1600545048713684,1.444284439086914,108427,0
36,0.6770258244959007,51.961456298828125,51.95981979370117,0.07208316028118134,0.16352391242980957,1.4587751626968384,108747,0
37,0.6622201745905232,52.56000900268555,52.5583381652832,0.07249712944030762,0.1670197993516922,1.507107138633728,108978,0
38,0.6473556719386825,52.389991760253906,52.38828659057617,0.07237975299358368,0.17055821418762207,1.4935102462768555,109055,0
39,0.6324558203744013,52.088218688964844,52.08647918701172,0.07217096537351608,0.1741127073764801,1.519019603729248,109299,0
40,0.6175441796255987,51.87001419067383,51.86823654174805,0.07201960682868958,0.17772121727466583,1.5399459600448608,109411,0
41,0.6026443280613176,51.584964752197266,51.583152770996094,0.0718214139342308,0.1813621073961258,1.5928692817687988,109586,0
42,0.5877798254094769,51.57133102416992,51.569480895996094,0.07181189209222794,0.18503087759017944,1.5696805715560913,109635,0
43,0.5729741755040995,51.72809600830078,51.7262077331543,0.07192093878984451,0.18870560824871063,1.6854394674301147,109887,0
44,0.5582507891209187,51.636322021484375,51.6343994140625,0.07185707986354828,0.19237244129180908,1.6697437763214111,110132,0
45,0.5436329469601308,50.860103607177734,50.8581428527832,0.07131489366292953,0.19603852927684784,1.7782001495361328,110407,0
46,0.5291437628348221,51.036197662353516,51.03419876098633,0.07143822312355042,0.19971169531345367,1.6926707029342651,110529,0
47,0.5148061471232797,50.83303451538086,50.83100128173828,0.07129586488008499,0.2033572494983673,1.792833685874939,110743,0
48,0.5006427705429746,50.634578704833984,50.63250732421875,0.07115652412176132,0.2069598287343979,1.8489441871643066,110864,0
49,0.4866760283034971,50.756778717041016,50.75467300415039,0.0712423101067543,0.21051958203315735,1.7691752910614014,111150,0
50,0.4729280046951273,50.638511657714844,50.63637161254883,0.0711592361330986,0.214039608836174,1.8236509561538696,111326,0
51,0.4594204381690332,50.61899185180664,50.616817474365234,0.07114549726247787,0.21755385398864746,1.9371864795684814,111341,0
52,0.4461746869643104,50.525047302246094,50.5228385925293,0.07107942551374435,0.22101236879825592,1.9065275192260742,111500,0
53,0.43321169533621673,50.46720886230469,50.4649658203125,0.07103870064020157,0.2244185507297516,2.0356552600860596,111632,0
54,0.4205519604389998,49.85493850708008,49.8526611328125,0.07060641050338745,0.22777268290519714,2.0166537761688232,111988,0
55,0.40821549991568185,49.911903381347656,49.90959167480469,0.07064671814441681,0.2310621291399002,2.076904535293579,112148,0
56,0.39622182024605346,49.98512649536133,49.982784271240234,0.07069850713014603,0.23426969349384308,2.1006617546081543,112236,0
57,0.38458988590291754,49.817806243896484,49.815433502197266,0.07058004289865494,0.23737899959087372,2.2201268672943115,112285,0
58,0.37333808936536117,49.480979919433594,49.47857666015625,0.07034100592136383,0.24037405848503113,2.18314266204834,112454,0
59,0.3624842220364656,49.505859375,49.50342559814453,0.07035867124795914,0.24326585233211517,2.3848438262939453,112544,0
60,0.35204544611143973,49.84428787231445,49.841827392578125,0.07059874385595322,0.24603091180324554,2.18996262550354,112678,0
61,0.3420382674406637,49.30354309082031,49.301055908203125,0.07021471112966537,0.2486685961484909,2.185213327407837,112817,0
62,0.33247850943054547,48.89973831176758,48.8972282409668,0.06992655247449875,0.25115835666656494,2.3011996746063232,113031,0
63,0.3233812880234632,48.8195915222168,48.817054748535156,0.06986919790506363,0.253497451543808,2.4206812381744385,113094,0
64,0.31476098779635364,48.62884521484375,48.62628936767578,0.06973254680633545,0.25571125745773315,2.370919942855835,113215,0
65,0.3066312392157384,48.78532409667969,48.782745361328125,0.06984464079141617,0.25771278142929077,2.3765032291412354,113360,0
66,0.29900489708515654,48.647544860839844,48.64495086669922,0.06974593549966812,0.2595289945602417,2.4064993858337402,113593,0
67,0.2918940202190756,48.54520797729492,48.54259490966797,0.06967251002788544,0.2612023651599884,2.3633334636688232,113756,0
68,0.2853098523754287,48.56124496459961,48.558616638183594,0.06968401372432709,0.26278361678123474,2.440355062484741,113758,0
69,0.27926280447692253,48.713497161865234,48.710853576660156,0.06979315727949142,0.26426151394844055,2.5256407260894775,113855,0
70,0.2737624381492272,48.16847229003906,48.16581726074219,0.06940159946680069,0.26561039686203003,2.513385057449341,113887,0
71,0.2688174506020815,48.0388298034668,48.036163330078125,0.06930812448263168,0.26680442690849304,2.460909843444824,113863,0
72,0.26443566087721737,47.907039642333984,47.904361724853516,0.06921297311782837,0.2678041160106659,2.5719010829925537,114031,0
73,0.2606239974848463,47.835723876953125,47.833038330078125,0.06916143745183945,0.26866963505744934,2.408677339553833,114093,0
74,0.2573884874482615,47.524993896484375,47.522300720214844,0.06893642246723175,0.2694144546985626,2.3442840576171875,114170,0
75,0.254734246773875,47.882991790771484,47.88029098510742,0.06919558346271515,0.2700846791267395,2.493056058883667,114304,0
76,0.25266547236176007,47.77217483520508,47.76947021484375,0.06911545246839523,0.27065029740333557,2.4366278648376465,114347,0
77,0.2511854353694891,47.660003662109375,47.657291412353516,0.06903425604104996,0.27112358808517456,2.4429478645324707,114355,0
78,0.2502964760397619,47.328880310058594,47.32616424560547,0.06879401206970215,0.2714567482471466,2.536639451980591,114430,0
79,0.25,47.07518005371094,47.07246398925781,0.06860937178134918,0.2716335952281952,2.4406020641326904,114646,0
