candidate_id,candidate_index,source_seed,source_noise_sha256,hard_model_sha256,predicted_observation_sha256,condition_violations,global_accuracy,truth_present_mean_iou,label9_iou,label9_precision,label9_recall,label9_truth_voxels,label9_predicted_voxels,label9_absolute_volume_error_fraction,label9_centroid_distance_voxels,major_component_min_recall,major_component_mean_recall,body_recall,body_precision,matched_body_count,matched_body_center_error_mean,matched_body_relative_size_error_mean,target_tiny_component_mass_le_5,target_tiny_component_mass_fraction_le_5,target_top4_component_mass_fraction,target_top8_component_mass_fraction,target_components_ge_5,target_components_ge_10,target_components_ge_20,target_components_ge_100,target_component_1_voxels,target_component_2_voxels,target_component_3_voxels,target_component_4_voxels,target_component_5_voxels,target_component_6_voxels,target_component_7_voxels,target_component_8_voxels,retrospective_only,used_for_ranking,support_pass,support_conditions_exact,support_label9_iou,support_label9_precision,support_label9_recall,support_major_component_min_recall,support_major_component_mean_recall
candidate_000248,248,9311248,5a9eeeb5ba9ac9b96f6ed570acf5d3bd912dc825a259fd9ad34c3b82b6863c2e,dc92ea521200f670607fb837e90cd477b6168538b0b4c9d502614d56d13f5458,c8ed2ad9d5feeaa3a6dbc15a42c27fb1496a2e25387ceb683129190087d7296e,0,0.90924072265625,0.47435659170150757,0.05298996071584461,0.05607131310332086,0.49090173877881116,2473,21651,7.754953497775981,10.004161834716797,0.0,0.380360495495048,0.2,0.16666666666666666,1,29.381696684921664,40.89043824701195,40,0.001847489723338414,0.9900697427370561,0.9962588333102397,14,10,6,2,21056,214,83,83,77,23,17,17,True,False,False,True,False,False,True,False,False
candidate_000249,249,9311249,55769c5e29db32118ec43250d77c44ce30590858f405511c3893783b7b2c4345,4e01a2b30117979236503768cac16888279f6b42548f3e0f36804b0b71ce00df,8ecf9b5857b72bc8f7350303dfc6a2a49b7cee2834c1635383bdf33e0ac6c8ac,0,0.9251708984375,0.4972687065601349,0.08050918430015075,0.08542654028436018,0.5830974524868581,2473,16880,5.82571775171856,5.620652198791504,0.003766478342749529,0.4932179323850551,0.6,0.21428571428571427,3,9.596994439693992,8.364516702388537,86,0.00509478672985782,0.9309834123222749,0.9722156398104266,31,22,14,6,7184,6913,1031,587,272,270,85,69,True,False,False,True,False,False,True,False,True
candidate_000250,250,9311250,d98cf3b2e82448cb4fbfe7c420a9829a8301b8ac2e98356cc9909fd608897707,bb78bd5552ce69a332485dcef7840e472a605555a8a1f461f2838d4b8c318d60,1bdb536f654574303fdd5d04de7a828349026bd43bf9ac56056d0706cd1e0cec,0,0.9281082153320312,0.4856998920440674,0.05389352078905782,0.05863520483784906,0.39991912656692274,2473,16867,5.820460978568541,10.484267234802246,0.0018832391713747645,0.33746827401333623,0.6,0.3333333333333333,3,14.839352858361254,11.817743915517768,58,0.0034386672200154146,0.9758107547281675,0.9922333550720341,15,11,9,5,9075,7065,168,151,119,94,36,28,True,False,False,True,False,False,True,False,False
candidate_000251,251,9311251,6518ac322701a8e83b1470e62b8778fde6dccd7a6f080a492d61d1302913d88b,3e019f4113d6e2b5acb9f7cc4d624961c25a3cece0503410036ad297a85ad0e4,76dfd15a0b8af94c5cf53e66a5d98c24a6291930ea5ba8226085311fa5cf4c49,0,0.9001960754394531,0.4704863131046295,0.055741711672645564,0.05817014974493994,0.5717751718560453,2473,24308,8.829357056207035,8.736200332641602,0.05084745762711865,0.48790040321057426,0.2,0.25,1,28.772888207391222,45.5996015936255,72,0.00296198782293895,0.9938703307553068,0.995927266743459,14,7,4,2,23420,681,34,24,16,13,12,9,True,False,False,True,False,False,True,False,True
candidate_000252,252,9311252,67cbb43ca5889e508b1c6ca21c14336704b5d5a2010e5f3784457ff72d891941,9ea7b16dbc23919ec6dc86d88dd8140469ba3ef6581ebe51d2c5213405975871,69a530205252f70fa5204655abc61d0d88a86d06942a6a4d764c51a7e6fa7253,0,0.8954277038574219,0.46356990933418274,0.047250193648334625,0.049924617704070647,0.46866154468257176,2473,23215,8.387383744439951,12.099935531616211,0.25165562913907286,0.4189545493472211,0.2,0.25,1,31.826230499128243,44.50398406374502,85,0.003661425802283007,0.9917294852466078,0.9943140211070428,16,9,4,1,22870,87,45,21,17,16,15,12,True,False,False,True,False,False,True,True,True
candidate_000253,253,9311253,429c39de8203500aa559ee837d9264d1cbee1f84cad75adaf6323eeffdf2cf96,72cb6e62660ac64ab58bba57df9bd8398cc98891f69fd7d02e30f4d075c3dba2,3a30aa71f3d44a9599ddad643d1472a4f02635c06d974edb717d1e3f7e5dc7a4,0,0.9301414489746094,0.49507108330726624,0.07031704009814684,0.07721761327377154,0.4403558431055398,2473,14103,4.702790133441164,10.316585540771484,0.005649717514124294,0.3433980683892874,0.8,0.36363636363636365,4,10.566727470964143,5.610816091496017,79,0.005601645040062398,0.9712117989080338,0.982769623484365,21,14,11,4,10750,1743,729,475,54,43,34,32,True,False,False,True,False,False,True,False,False
candidate_000254,254,9311254,ee6745ac6443b0c3f3a0c534c676db2616d5071222c293783dc738994f473e51,a613e8ac3faea90b3d75fd2aab3da87d6fc123e5a984a441572420dfdf680026,14cdc2a42e9c058131f2d0510cc0f6a0df9832bd97e98bb136db5bd6d61412f1,0,0.9655647277832031,0.5450917482376099,0.12962157459765114,0.15060012634238787,0.4820056611403154,2473,7915,2.2005661140315405,9.322502136230469,0.0,0.4356465389099738,0.4,0.2857142857142857,2,9.332700492185667,7.357970235460275,32,0.0040429564118761845,0.97877447883765,0.9902716361339229,14,10,7,3,4829,2705,173,40,32,27,20,12,True,False,False,True,False,False,True,False,True
candidate_000255,255,9311255,44075b1a3f7504af3e1cc68390e6173114e5e636fa64d3afb8b7ab0506d726d7,2306d1226b2bbffcfc23859f85d9ddd083df63bb9245ef1f1b023e035b9beb1b,e29f9036c3e1e8fbbb3d0044c6367b3a858b5135c8e3e657b3da4a274868d112,0,0.9688529968261719,0.5289946794509888,0.0936928144443089,0.11829944547134935,0.31055398301657905,2473,6492,1.6251516376870199,9.704840660095215,0.0,0.25276544520893324,0.6,0.2727272727272727,3,4.114145636059078,3.7320866536580994,71,0.010936537276648183,0.9252926678989526,0.9588724584103512,24,16,11,5,2847,2553,489,118,113,37,34,34,True,False,False,True,False,False,True,False,False
candidate_000256,256,9311256,e7f596d1a2c48a663957e60770852146b8a8fdb6d79755d66f2b5a01c845722a,c4db778632bd3cfef79089c31bbfce7830897abaead48f8025909a2d7583fdbd,765e997bb553666ba649d1e1dba10aa2d035d1f3b1c14843da9bf85a4d46a4d4,0,0.9099807739257812,0.47914379835128784,0.06116024584020387,0.06523129396717117,0.49494541043267287,2473,18764,6.587545491306106,11.042694091796875,0.022598870056497175,0.4414435850007698,0.8,0.3333333333333333,4,13.649075876986458,7.702458337426798,60,0.003197612449371136,0.9746322745683224,0.989181411212961,15,13,12,5,8517,4651,4098,1022,122,66,46,39,True,False,False,True,False,False,True,False,True
candidate_000257,257,9311257,53e7699af7de0f5835a3b0634f66a14edfafa1dae65fc9a4754133f9f1fa7cd8,c6cc63db20cf0876d5e9c70323c5519036cd27df58cb1b5b78ce10bc47049a20,f4b034b47d1299ec6bec78d8489fc8dc2c2e722af9efa90e86adcdbf0be7bc68,0,0.918701171875,0.49147599935531616,0.07644936252104884,0.07984523390784383,0.6425394257986251,2473,19901,7.047310958350182,3.8462252616882324,0.08388520971302428,0.6064956104725087,0.2,0.2,1,24.598482507646086,36.92828685258964,63,0.0031656700668308124,0.9928144314356062,0.9960805989648761,12,8,5,3,19067,464,140,87,26,16,12,11,True,False,False,True,False,False,True,False,True
candidate_000258,258,9311258,87769ece3652e0c953dbb47bc5dbf6744bf655c4479d9ce565ebd830dcb6b9b5,3e889aa8ebfa0eaedb63d1bd79235cff836f5c91b242d84c54315ddbe9de85cd,c9327fe3462903e1f2dc3ff34c5c915ce34f13d35039611c74a43fd33996e82b,0,0.9289741516113281,0.4910830855369568,0.06300734441437959,0.06800977528759611,0.4613829357056207,2473,16777,5.784067933683785,8.971725463867188,0.0,0.38991528601359177,0.2,0.14285714285714285,1,23.192514625996814,29.55776892430279,30,0.001788162365142755,0.9806282410442868,0.9936222208976575,16,12,7,5,15367,655,292,138,107,75,20,16,True,False,False,True,False,False,True,False,False
candidate_000259,259,9311259,0f0a917daf92c1dc5d0d4fb1224eb5ff24380aad63c468e36b420c0e2044ed9e,1b9935cd90890896210de312341e90fec981ea9c846fddb028573fb9e7f6b1ce,aca9d5b12de06dc5ed90ae57bfa6b9a61b9518dd8076f4e48861efb199a1553a,0,0.932098388671875,0.49008187651634216,0.058118029479347647,0.06320472968854757,0.419328750505459,2473,16407,5.634452082490902,7.42744779586792,0.0,0.34650082624392,0.2,0.16666666666666666,1,26.22192757095909,30.298804780876495,76,0.004632169196074846,0.9797647345645152,0.9871396355214238,23,15,6,3,15739,144,102,90,46,44,17,14,True,False,False,True,False,False,True,False,False
candidate_000260,260,9311260,1412970709000bda884f00f05759cf9ecaeb0189eb17352dd36f872ebcc43062,de6b6cefbb16826743c536618b4ed91f85e13b61f85d2cb1af58b201480f83a9,f055c72e18cdb5b9547e4bb7d414065073f9a7e79c879c41ac57bd1bc3f39f48,0,0.9424858093261719,0.5094979405403137,0.08447417548226509,0.09469003400470835,0.4391427416093813,2473,11469,3.637687019813991,6.9410834312438965,0.009416195856873822,0.32740074467819913,0.4,0.3333333333333333,2,13.588013243692089,9.651086801569615,91,0.007934431946987532,0.9738425320428983,0.9826488795884558,19,14,6,3,9973,844,269,83,47,22,17,15,True,False,False,True,False,False,True,False,False
candidate_000261,261,9311261,c2758c38b36e4fee59eb821eebaf816fb17b23eefe00af8c710a1458e9d247b3,d2e754c8d3464d0f290167b4011de1f37c3d502db2351f548e8609e532b8dbde,1340acd016416e375218fe5dc386a8a9e473ac058b526ba6accf3ef3cd1cf468,0,0.9309577941894531,0.4963950216770172,0.07208759448643842,0.07712892483349192,0.5244642135058634,2473,16816,5.799838253133846,3.0729243755340576,0.05739514348785872,0.43445276577235675,0.2,0.125,1,23.33792508737519,31.50996015936255,63,0.0037464319695528067,0.9833491912464319,0.9907825880114177,20,13,8,1,16347,84,59,46,42,39,24,20,True,False,False,True,False,False,True,False,True
candidate_000262,262,9311262,0f4334209a081804c7ff83f53e35cf9b45dd7a4df43ce1f708039ea70a5a5fe6,085c239c06ed1988ef0ca769265cfe066c24687ac7d6a42d63df93ebadb7ec92,ec5520f70d97ab7b14382ec74441c0e56ec3d5c9e2e821237e47c57b833d5e93,0,0.9497108459472656,0.5115258097648621,0.08077436582109479,0.09001487849231278,0.4403558431055398,2473,12098,3.8920339668418924,7.791297435760498,0.0,0.3289177850404469,0.4,0.2857142857142857,2,6.182062521262215,11.448802672906258,34,0.0028103818813026947,0.9588361712679782,0.9927260704248636,15,10,7,5,6772,3538,731,559,335,31,27,17,True,False,False,True,False,False,True,False,False
candidate_000263,263,9311263,e9443e184898ad4b774a63ae9a32d842d0779e6623574befab2f3adb23ad89f6,c9c3e3f69b0386b4e6a64df6c86381bb52490b329cb0f97f087f1cdd444bb23c,14fc502b12ba052bea0c5b04d6836909c0d5732c6b5193cd53dd2a3f2775d7be,0,0.9121208190917969,0.47968006134033203,0.060347308836227576,0.06408231878151903,0.5086938940558027,2473,19631,6.938131823695916,4.546747207641602,0.0,0.45166986202032444,0.2,0.5,1,23.963008410838263,37.713147410358566,58,0.0029545107228363303,0.9947531964749631,0.9966379705567725,9,5,2,1,19461,33,18,16,12,9,8,8,True,False,False,True,False,False,True,False,True
candidate_000264,264,9311264,969d43d3886a039a31f25e57fca472b8ccb53336fff2a5733650a501b2b42893,5c00694f85a977ff5b94bfd74a0f5360cd9cf2b762c90b055cff6372f6609fa1,f92befb7b2168d07b537fbabd21455144e21fe49fcf41f50321f17eb57027830,0,0.9315567016601562,0.4878555238246918,0.05422367264967993,0.06031413612565445,0.3493732308936514,2473,14325,4.792559644156895,6.466616153717041,0.0,0.2755348005825625,0.6,0.42857142857142855,3,8.059450013683398,7.102683755755087,63,0.004397905759162304,0.965933682373473,0.9937870855148342,13,9,7,6,5902,3483,3453,999,231,129,21,18,True,False,False,True,False,False,True,False,False
candidate_000265,265,9311265,1c872a0b02c9c0f4ce6d7b3365c6b7f93a848eaf23d588dc8549079e202269ff,70bd3f7b3e115d3eba21ae180ae4f1c798a60d7182be1ab507007de9b7f39336,0f1b5893c07343e9c5c069a9b416b9e80ce6fc15c3cda2fc63e130cb7b46961f,0,0.952972412109375,0.5168095827102661,0.08754949406071272,0.1006372003641145,0.4023453295592398,2473,9887,2.997978164173069,7.19585657119751,0.006622516556291391,0.30508367088031974,0.6,0.6,3,11.325238771824827,7.080614040096201,65,0.006574289471022555,0.9798725599271771,0.9889754222716699,16,9,5,3,7185,2071,373,59,55,14,11,10,True,False,False,True,False,False,True,False,False
candidate_000266,266,9311266,550ef8d14e35461e95dda57e40b0a08998e4493f6d6fda36d76882255ed759e7,83f96df8dfd63b71e336d46603873105e46c8c402e34e89c9ccffbd0e31328bb,827eb39af3552ad697a63ed0d9af918c889a1c310803cf515e1bf0a65baf52c4,0,0.9124069213867188,0.4799356162548065,0.06043904717421766,0.06396124759033167,0.5232511120097049,2473,20231,7.180752122927618,8.562427520751953,0.0,0.42274425826974693,0.2,0.14285714285714285,1,26.156290297154495,32.64940239043825,75,0.003707182047353072,0.9869507191933172,0.9941673669121645,17,10,7,4,16919,1491,1308,249,51,49,29,17,True,False,False,True,False,False,True,False,True
candidate_000267,267,9311267,aab5b0ae94df6ae38b155e0baeb67bc301caf0dca17ce5bd56acd740d2ca6205,56ff49b5023540458f17122602c150b03e99eeb35ca44c89aee8de3d2a877274,92183adb6b43ace7d5a8831d8130bee671dd677f78abb156ee869af01622e295,0,0.910400390625,0.47975412011146545,0.06242664981493184,0.06565704519559439,0.559239789729074,2473,21064,7.517589971694298,7.977775573730469,0.0,0.4653718582265999,0.2,0.14285714285714285,1,25.083325770194456,38.243027888446214,44,0.002088872009115078,0.9890808963159894,0.9952050892518041,16,9,7,4,19727,878,128,101,68,24,21,16,True,False,False,True,False,False,True,False,True
candidate_000268,268,9311268,7147e62d96ad2668c668cdb785714d0d83c4a31460acaf04f958485a33e968f5,cc3ba946af7f462bec33a7ef57f70d1079fd23140264c4143582d5436e2a314f,00daed6e3a1e02392f0e3d8259124458e89bd7b079d029df34e5fae073c17c30,0,0.9299659729003906,0.4986839294433594,0.07767048164043872,0.08349352813020633,0.5268904164981804,2473,15606,5.310553983016579,7.25933313369751,0.0,0.4611403966448863,0.4,0.15384615384615385,2,15.741831224123906,11.950322421653592,49,0.003139818018710752,0.9611047033192361,0.9797513776752531,31,21,13,6,7845,6260,575,319,120,108,32,31,True,False,False,True,False,False,True,False,True
candidate_000269,269,9311269,697414bbba0c05b97adbf6885458510c10741a619daeb6a891ffc0bc171004af,45047ca63fd140364e7a145b84ed26591b3813311544b9e8e400ef68dbb65206,47220e146f735e58348af4f7492820671c2383bd3f60aa89a234df247d463207,0,0.9361419677734375,0.4950796663761139,0.06344647519582246,0.07033794051667994,0.39304488475535787,2473,13819,4.587949858471492,6.379508018493652,0.0,0.2813500617547624,0.4,0.15384615384615385,2,12.219088526195208,11.340079544365494,66,0.004776032998046169,0.9450756205224691,0.9804616831898111,20,16,13,7,11607,1032,247,174,165,147,105,72,True,False,False,True,False,False,True,False,False
candidate_000270,270,9311270,caa91ee77810bef8a6c034b681ddf6f97386b7864b0d967d97a0ad1f5a9e47bf,2fd6d37ce3ed09ecb90d32878e378216f715fd361ef8df914feeaf553ab40b50,fa9c6c134533a64d7691ee8cfbca32009433a3c8c3cf734c2e1c5eca15aaaba6,0,0.9402198791503906,0.5045875310897827,0.07728405924622378,0.08625910467305017,0.42620299231702385,2473,12219,3.940962393853619,4.685626029968262,0.01545253863134658,0.3454775420782334,0.6,0.2,3,11.321734523549422,6.749583205026039,93,0.007611097471151486,0.914559292904493,0.9567886079057206,28,19,15,9,4234,3690,2767,484,169,128,113,106,True,False,False,True,False,False,True,False,False
candidate_000271,271,9311271,6260d2a1e51fa9402073c4f1abb0bd5e325c4cbf9d25d252b852b081d4bb0c58,ac5b12abfebb34c4fc4c9b53700c151044ddead1a391128f2505df7b13e6a3f8,60b4a56b665f18aaf7250e2308579779e6312130eb42c9cad983119e84bd039f,0,0.9399452209472656,0.5005202889442444,0.06988708492015767,0.07725258493353028,0.4229680549939345,2473,13540,4.475131419328751,7.52105712890625,0.026490066225165563,0.3641466535381403,0.8,0.5,4,9.382386312263513,6.081985886591519,58,0.004283604135893649,0.9778434268833087,0.9895125553914328,16,12,8,4,4841,4108,3519,772,75,31,30,22,True,False,False,True,False,False,True,False,False
candidate_000272,272,9311272,d58b34cea2597455a75919723e35a457228f3bcf216105c506fd777e96d32fd9,57bb5990f121b1b9d6013a049811fe6d42d6a0b0a8cf92e35a32dba1a3e9a753,f6986064b5cb26d89f45b8b8340fae5c15f6092862e0967bca031baf82dc6b55,0,0.9252281188964844,0.5108582973480225,0.10749473398111029,0.11442210328366845,0.639708855640922,2473,13826,4.590780428629195,9.904365539550781,0.0,0.5664833451649625,0.4,0.18181818181818182,2,12.0676937245466,8.833196423926287,91,0.006581802401272964,0.9547229856791553,0.9748300303775496,32,20,11,5,7973,3020,2058,149,104,92,45,37,True,False,False,True,False,False,True,False,True
candidate_000273,273,9311273,2969af45aa2715ee77933e438663ce6da05f54a48dbbffb252c5105ef4775031,98c1e5cc37e50851cf69aa1190522605a78953976414bc8a04638f1d2e0eabda,36bc377c2b93da34cfaa1b9db3acc9b7acccd59421893421882ca188a748d972,0,0.9176483154296875,0.48719099164009094,0.06903415042949927,0.0734794001226515,0.532955923978973,2473,17937,6.2531338455317425,9.593106269836426,0.09713024282560706,0.4408665350513814,0.2,0.125,1,27.58560241672404,32.95816733067729,69,0.00384679712326476,0.98165802531081,0.9915816468751742,19,12,8,4,17074,214,177,143,94,33,29,22,True,False,False,True,False,False,True,False,True
candidate_000274,274,9311274,11aa150f29e7b021c36732907891c84a39847d35345e07b82fd58e126a498350,4fc02c03ff246b0a3eb7878ebbbaf63e85ea35238674cb478e8bae9192b094ff,d77d0c28d42018ccb75fb243ea2658451434a086f4003476d60d1e5117269c44,0,0.9314117431640625,0.4900123178958893,0.05873025195278088,0.06429214350006429,0.4043671653861706,2473,15554,5.289526890416498,5.8870439529418945,0.0,0.3077188946635434,0.4,0.2,2,16.225853704210436,12.978544981223012,94,0.006043461489006043,0.9598174103124598,0.9814195705284814,27,19,10,5,13063,901,491,474,176,84,49,27,True,False,False,True,False,False,True,False,False
candidate_000275,275,9311275,eebe5a6882a81925c55a67cb6bcdcfbefd2b6b2d2d506be323d1e0e5af0b3102,862b53c3d43e21aa198840e28f79ffb3824517b254bed5f355af781171db66fc,f460629b5b28d560958462464baa4d4602e1c2c084b636d60b3d3d7245e787c9,0,0.9358253479003906,0.49556562304496765,0.06480145536666458,0.07123646645058962,0.41771128184391426,2473,14501,4.863728265264861,6.762796401977539,0.0,0.3173102075820941,0.2,0.07692307692307693,1,18.392353278703755,16.776892430278885,67,0.0046203710088959385,0.9639335218260809,0.9771050272395008,30,18,13,4,8951,4401,356,270,62,52,48,29,True,False,False,True,False,False,True,False,False
candidate_000276,276,9311276,ae84e87c803cb8a1e24d98b28a34ecff793e5eec3f7e7ec1dc9d8a12b85a9aa4,16604cf692e4170f996f035951a6424a8ef913e2b6e6a3383b5d5226ffe19fbe,be287b3fc51026ee9234e8dff357f74a2eab35f73e68677306dfdf04d99c0d51,0,0.9476127624511719,0.5221704244613647,0.10434782608695652,0.1129746835443038,0.5774363121714516,2473,12640,4.111200970481197,5.749973297119141,0.0018832391713747645,0.477510977262137,0.6,0.2727272727272727,3,8.413287220481676,5.54186633840592,67,0.005300632911392405,0.9333069620253165,0.9804588607594936,24,18,11,6,9403,1090,814,490,341,187,38,30,True,False,False,True,False,False,True,False,True
candidate_000277,277,9311277,034e89ee411f99c1b87311b80f8bb7abf7e81a734cd23971e7b63a470ea6f7bc,69f647c7a091b30b28dc6dd8ac62f5971c2647b672e7abcef6072edf572f4c19,a1929ebeaa70ae6776d7fa6eed93f062ec7ccbc4cc6bfce896508896f3dfe193,0,0.9449920654296875,0.5208796262741089,0.10500868776913198,0.11436564094125391,0.5620703598867772,2473,12154,3.914678528103518,5.539482593536377,0.0,0.4687526149733818,0.4,0.2,2,6.2020117490537086,11.49379202765657,64,0.005265756129669245,0.9647029784433109,0.9809939114694751,22,16,10,4,7559,2538,1463,165,88,50,36,24,True,False,False,True,False,False,True,False,True
candidate_000278,278,9311278,48c1225751685ee3a70cb537b51c4947923343822e0ffd4ef8dbe2798ef91126,ed8fd9bb7c20d7048f2d867a42976822be09dd7d8e57e0369467102397c8da55,89b0e633fd257419df6624655ec7d15fcfe55362c6a40a025b1556e4dc3292d4,0,0.925994873046875,0.4894854426383972,0.06398683092608326,0.06860624003643817,0.4872624342903356,2473,17564,6.102304892842701,7.510433673858643,0.0684326710816777,0.3889999892458487,0.8,0.4,4,9.312021499640059,7.767609348617049,59,0.0033591437030289226,0.9176725119562742,0.9887838761102254,18,13,10,7,7527,6331,1156,1104,422,383,359,85,True,False,False,True,False,False,True,False,False
candidate_000279,279,9311279,47571dcc463cca3f7908b23aa68bbaae90097904535976a1d74b33967ff6e313,6046740b3b632f3701e0b748171554329a688c0d5236c32ad8da0c2834a2b82f,2bb09ec1b82ad8021acf48fe7d61760a7a180ffe0c62851ed33883dd9bcd24ab,0,0.9121971130371094,0.4825131297111511,0.06602197802197803,0.06896551724137931,0.6073594824100284,2473,21779,7.80671249494541,7.979499340057373,0.14124293785310735,0.5677305867636651,0.2,0.25,1,25.039006522016663,41.800796812749006,54,0.0024794526837779514,0.9957757472794894,0.9975205473162221,9,5,4,2,21513,104,39,31,17,8,7,6,True,False,False,True,False,False,True,False,True
candidate_000280,280,9311280,470a94e5ea4ba18ec62172a26ef918d26c4cfba4dedeb17d342f5fa20445e49d,840945b2df775feadb3434d26c56ec5e5acecea608deab788229c51c2d418fb8,deaab557ecd5393369e5ba81d8b78e945f034806a45d5858291af9f6b8941934,0,0.9119148254394531,0.4892684519290924,0.07992165480342044,0.0830974022748721,0.6765062676910635,2473,20133,7.141124140719773,7.156625747680664,0.04331450094161959,0.6319258954058405,0.2,0.1111111111111111,1,20.578553066103165,41.86975717439294,71,0.0035265484527889535,0.9849004122584811,0.9920031788605772,18,12,9,3,19447,162,146,74,42,36,36,29,True,False,False,True,False,False,True,False,True
candidate_000281,281,9311281,592a80cd936290f79d04a31ef918404e31b7c674008dd5949f3a35966ffb27c7,4ddd5840b25abd5c56583ffcd15643b502399fdd10f5119bec5b06a31f12ba09,3c824a49c1db1ddf1520bc054cc16522831fb014198fa1b061d792d0e054a13d,0,0.9451484680175781,0.5119451284408569,0.08688699360341151,0.09669491525423729,0.4613829357056207,2473,11800,3.7715325515568137,10.632563591003418,0.0,0.36179267618319144,0.4,0.18181818181818182,2,3.690327716201492,9.556720209110647,85,0.007203389830508475,0.9636440677966102,0.976864406779661,25,16,11,3,5761,2981,2574,55,45,41,37,33,True,False,False,True,False,False,True,False,False
candidate_000282,282,9311282,2418c3b89bb2762406aaad384eca712708c68edc1848cda4de2bc72ed2acd863,ef21a53e31c0eea6f1059d3fa513e4627a0520e9d4456cd582132a08af856bd5,4d41da29e205b7f79c546943b95261c163bc23113dfb9ba95e7189b64d4ebe8f,0,0.963623046875,0.5311762094497681,0.1041046995835812,0.12120512524529609,0.4245855236554792,2473,8663,2.5030327537403965,9.585847854614258,0.0,0.3492989472085596,0.4,0.6666666666666666,2,13.49266412138065,7.417435718519519,34,0.003924737388895302,0.9960752626111047,0.9976913309477087,4,3,3,2,7424,1115,81,9,4,4,3,3,True,False,False,True,False,False,True,False,False
candidate_000283,283,9311283,491dd4c9d5809935352bc38f91bd70d623e6dcbee9e1091b9371f1b381971b33,53b53b48d4c6f6dbd8f3c05751eb1e101d042a10c211ff20bd0bfaec6bd74c0f,d669911587eb4ba39766f044e636124f657a1c7218c5e8c7c58d36fd1b56d4f3,0,0.913238525390625,0.48091283440589905,0.06140783887846776,0.0653739029901729,0.5030327537403962,2473,19029,6.694702790133441,5.071244239807129,0.013182674199623353,0.4075570596408656,0.2,0.125,1,22.871944318975135,32.677290836653384,83,0.004361763623942404,0.9812917126491145,0.9868621577592096,27,14,8,2,16933,1638,53,49,31,27,26,22,True,False,False,True,False,False,True,False,True
candidate_000284,284,9311284,a53cd23e02d2a0993330c8893d821b1d6db4ef857e49d748d7b60475175ba96f,61e5a9152da4c00c971563bc9fd5431a58eda59e6e39f5abeec00675d4e950b1,347f3d00af2235b4f945f050b2a72626be1535a3e245636595c621cba1991d72,0,0.8890304565429688,0.460313081741333,0.04787481497145274,0.0507532281205165,0.4577436312171452,2473,22304,8.01900525677315,12.99687385559082,0.0,0.3612949365042013,0.4,0.25,2,20.61303106504923,20.798059417957308,133,0.005963055954088953,0.9832317073170732,0.9889705882352942,23,13,8,3,20250,1500,112,68,41,34,32,21,True,False,False,True,False,False,True,False,False
candidate_000285,285,9311285,b64a4f5267273e617dc4a28c2035afff3b2d98730530f1443a7d0dca77332691,ad5e022669cd032be8166a029ffa6e06d0d988132845c431e09d8440136d17ef,cfe795f8516d87b424df559495d92f3394b47f7fff52d2f5940b8a99653730e1,0,0.9422569274902344,0.5122039914131165,0.09069618905684479,0.09910049627791563,0.5167812373635261,2473,12896,4.214718964820056,7.286019802093506,0.0,0.4296290979782949,0.2,0.16666666666666666,1,17.36012561259487,23.197211155378486,43,0.003334367245657568,0.9908498759305211,0.9959677419354839,10,7,6,3,12174,317,227,60,23,22,12,9,True,False,False,True,False,False,True,False,True
candidate_000286,286,9311286,ae3536c8f55e4dd216b950242a96550d1ce983d497a71471d5410fe043052e20,698cf7ab7d8f6ab4622026a6384c9d01296623d170516713036e5bbe044aad42,838ea282c5f43af996b327d633f39e32e4475ec5140e3b5989c359245b52ef16,0,0.962799072265625,0.528860330581665,0.10042528513435144,0.11658438061041293,0.4201374848362313,2473,8912,2.6037201779215526,9.767553329467773,0.0,0.31697494379157687,0.4,0.4,2,4.879591860361105,8.764861190159994,24,0.0026929982046678637,0.9813734290843806,0.9918087971274686,15,10,5,3,4380,4020,260,86,47,19,14,13,True,False,False,True,False,False,True,False,False
candidate_000287,287,9311287,e3af510ad2a724ed93e42a00cf6b27ee39b5f5b7af0e4175c4d9203afda5956e,3a6467691769835bf788aba5756d5ed6b24a2f84dfdf70e7e825b24b8b2e0adb,7f5cdba909004433c473d3ba545b04baef52f2a6a7dc6b808e53e9282b876037,0,0.9396820068359375,0.5129089951515198,0.09514040261571996,0.10158121705797796,0.6000808734330773,2473,14609,4.907399919126567,3.788574457168579,0.019867549668874173,0.5263503706948677,0.4,0.2222222222222222,2,11.12462543331269,10.443677558390121,45,0.0030802929700869328,0.9802176740365528,0.9898008077212677,19,12,9,4,12361,927,900,132,43,40,30,27,True,False,False,True,False,False,True,False,True
candidate_000288,288,9311288,dda31d14a317282bd67d1db99465509aec2094b5cedc080f022a63719a9833fd,159dc384648ab93514359fc3593eafa08cc5518c7092550d9fc8a7b5cdd95d72,042df339f65e0e67096c8e4f780fa3ec0640aae8144e6eb0802dc6af85dd3cf4,0,0.9234580993652344,0.48736509680747986,0.06192748614996434,0.06685616154438326,0.4565305297209867,2473,16887,5.828548321876264,7.414627552032471,0.11920529801324503,0.3993531885232175,0.4,0.4,2,19.34180911895058,17.683050865321782,114,0.006750755018653402,0.9839521525433765,0.988926393083437,22,11,5,4,9635,5995,741,245,38,16,15,15,True,False,False,True,False,False,True,False,False
