step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_changed_voxels_in_search,hard_non_target_changed_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall,hard_category_0_voxels_in_search,hard_category_1_voxels_in_search,hard_category_2_voxels_in_search,hard_category_3_voxels_in_search,hard_category_4_voxels_in_search,hard_category_5_voxels_in_search,hard_category_6_voxels_in_search,hard_category_7_voxels_in_search,hard_category_8_voxels_in_search,hard_category_9_voxels_in_search,hard_category_10_voxels_in_search,hard_category_11_voxels_in_search,hard_category_12_voxels_in_search,hard_category_13_voxels_in_search,hard_category_14_voxels_in_search
115,0.1,0.5550292730331421,0.5029796957969666,18.47555923461914,0.2566635310649872,-44.49264345767543,0.3680135816701756,-44.860657039345604,77053.546875,0.09224987775087357,0,161672,248,248,0,2,3.014650821685791,248,1280,0,0.0,0.0,0.0,248,0.0,0.0,0,161672,0,0,0,0,0,0,0,0,248,0,0,0,0
120,0.1,0.38295406103134155,0.30751150846481323,18.88760757446289,1.1881446838378906,-45.50723619469605,-1.9255862727385469,-43.5816499219575,78819.890625,0.09237127006053925,0,159184,2736,2736,0,2,3.098132371902466,2736,1280,0,0.0,0.0,0.0,2736,0.0,0.0,0,159184,0,0,0,0,0,0,0,0,2736,0,0,0,0
125,0.1,0.9799570441246033,0.36600473523139954,18.73704719543457,0.29667916893959045,-45.13650914091607,0.26948248318251966,-45.40599162409859,78189.3984375,0.09234179556369781,0,161270,650,650,0,2,3.153984546661377,650,1280,0,0.0,0.0,0.0,650,0.0,0.0,0,161270,0,0,0,0,0,0,0,0,650,0,0,0,0
130,0.1,0.6297116875648499,0.49434325098991394,18.98687171936035,0.6369576454162598,-45.75165577055871,-0.5683902550709281,-45.18326551548778,79242.6796875,0.09238985925912857,0,160081,1839,1839,0,2,3.2122485637664795,1839,1280,0,0.0,0.0,0.0,1839,0.0,0.0,0,160081,0,0,0,0,0,0,0,0,1839,0,0,0,0
135,0.1,0.5622497200965881,0.4973604679107666,18.80703353881836,0.7179877161979675,-45.30883755198247,-0.767911799864829,-44.540925752117644,78469.421875,0.09235735982656479,0,160546,1374,1374,0,2,3.241521120071411,1374,1280,0,0.0,0.0,0.0,1374,0.0,0.0,0,160546,0,0,0,0,0,0,0,0,1374,0,0,0,0
140,0.1,0.35920026898384094,0.32984796166419983,18.765165328979492,0.3379064202308655,-45.2057448380774,0.16796801101327563,-45.37371284909067,78310.21875,0.09235282987356186,0,161818,102,102,0,2,3.267162561416626,102,1280,0,0.0,0.0,0.0,102,0.0,0.0,0,161818,0,0,0,0,0,0,0,0,102,0,0,0,0
145,0.1,0.8992519974708557,0.607531726360321,19.028656005859375,0.9961442351341248,-45.854541838779674,-1.4528207209263244,-44.40172111785335,79446.5078125,0.09240315854549408,0,159420,2500,2500,0,2,3.288259744644165,2500,1280,0,0.0,0.0,0.0,2500,0.0,0.0,0,159420,0,0,0,0,0,0,0,0,2500,0,0,0,0
150,0.1,0.29467177391052246,0.28914403915405273,18.820186614990234,0.2780560553073883,-45.34122456647335,0.31533845202128974,-45.65656301849464,78593.8125,0.0923677533864975,0,161595,325,325,0,2,3.293381690979004,325,1280,0,0.0,0.0,0.0,325,0.0,0.0,0,161595,0,0,0,0,0,0,0,0,325,0,0,0,0
155,0.1,1.999078631401062,0.5152134299278259,18.63617706298828,0.3307580351829529,-44.88813511809845,0.1855695855124938,-45.07370470361094,77718.3203125,0.09230940788984299,0,161793,127,127,0,2,3.3059535026550293,127,1280,0,0.0,0.0,0.0,127,0.0,0.0,0,161793,0,0,0,0,0,0,0,0,127,0,0,0,0
160,0.1,0.5252782702445984,0.309704065322876,18.80548667907715,0.3542899489402771,-45.30502869630496,0.12762660533829795,-45.43265530164326,78501.96875,0.09235583245754242,0,161271,649,649,0,2,3.319195032119751,649,1280,0,0.0,0.0,0.0,649,0.0,0.0,0,161271,0,0,0,0,0,0,0,0,649,0,0,0,0
165,0.05,0.6893358826637268,1.0474199056625366,18.236177444458008,2.113600254058838,-43.90321012622558,-4.20434924588268,-39.6988608803429,75963.9765625,0.09209781140089035,0,158018,3902,3902,0,2,3.32794451713562,3902,1280,0,0.0,0.0,0.0,3902,0.0,0.0,0,158018,0,0,0,0,0,0,0,0,3902,0,0,0,0
170,0.05,13.938549995422363,3.1573829650878906,18.385169982910156,0.5835368633270264,-44.27007666290702,-0.43685147121306733,-43.833225191693955,76642.375,0.09221362322568893,0,160513,1407,1407,0,2,3.351633310317993,1407,1280,0,0.0,0.0,0.0,1407,0.0,0.0,0,160513,0,0,0,0,0,0,0,0,1407,0,0,0,0
175,0.05,8.162409782409668,2.735097646713257,17.756729125976562,0.32883402705192566,-42.7226574224033,0.19030709926257727,-42.91296452166588,73812.6640625,0.09182284772396088,0,161776,144,144,0,2,3.379957914352417,144,1280,0,0.0,0.0,0.0,144,0.0,0.0,0,161776,0,0,0,0,0,0,0,0,144,0,0,0,0
180,0.05,0.44844987988471985,0.8334963917732239,18.145063400268555,0.7550841569900513,-43.678858664185356,-0.8592549160905514,-42.819603748094806,75349.28125,0.0919661894440651,0,159306,2614,2614,0,2,3.402515172958374,2614,1280,0,0.0,0.0,0.0,2614,0.0,0.0,0,159306,0,0,0,0,0,0,0,0,2614,0,0,0,0
185,0.05,2.433396100997925,1.3458653688430786,17.788414001464844,0.36144137382507324,-42.800675561139165,0.11001754580364698,-42.910693106942816,74009.421875,0.09185510128736496,0,161851,69,69,0,2,3.418179512023926,69,1280,0,0.0,0.0,0.0,69,0.0,0.0,0,161851,0,0,0,0,0,0,0,0,69,0,0,0,0
190,0.05,0.6871047019958496,1.0525890588760376,18.170562744140625,0.607461154460907,-43.741646076704,-0.4957606080197019,-43.2458854686843,75663.5,0.09207785874605179,0,160768,1152,1152,0,2,3.4370851516723633,1152,1280,0,0.0,0.0,0.0,1152,0.0,0.0,0,160768,0,0,0,0,0,0,0,0,1152,0,0,0,0
195,0.05,1.245164394378662,0.8964990377426147,17.767175674438477,0.3960012197494507,-42.748380113581746,0.024920324733125443,-42.77330043831487,74042.9296875,0.0919019803404808,0,161870,50,50,0,2,3.4531025886535645,50,1280,0,0.0,0.0,0.0,50,0.0,0.0,0,161870,0,0,0,0,0,0,0,0,50,0,0,0,0
200,0.05,0.9077588319778442,1.1536216735839844,18.142826080322266,0.33533862233161926,-43.67334967810679,0.17429073785571347,-43.8476404159625,75739.265625,0.09213364869356155,0,161609,311,311,0,2,3.526658773422241,311,1280,0,0.0,0.0,0.0,311,0.0,0.0,0,161609,0,0,0,0,0,0,0,0,311,0,0,0,0
